"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Aminocarboxymuconate.semialdehyde.decarboxylase..4.1.1.45.","0","0","0","0","0","0","1","1","0","0","0","1","0","4","3","1","0"
"o.pyrocatechuate.decarboxylase..4.1.1.46.","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Tartronate.semialdehyde.synthase..4.1.1.47.","0","0","0","0","2","0","0","1","5","0","0","0","1","0","0","9","1"
"Indole.3.glycerol.phosphate.synthase..4.1.1.48."," 0"," 0"," 1"," 0"," 6"," 4"," 1"," 3"," 3"," 4","31"," 3","11","19"," 6","31"," 1"
"Phosphoenolpyruvate.carboxykinase..ATP...4.1.1.49."," 0"," 0"," 0"," 0","13"," 2"," 1","11"," 8"," 0","34"," 5","36","20","17","52"," 0"
"Acetolactate.decarboxylase..4.1.1.5.","1","0","0","0","0","3","2","0","2","2","9","0","4","2","5","0","0"
"Adenosylmethionine.decarboxylase..4.1.1.50."," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 3"," 0"," 5"," 2","10"," 0"," 0"," 0"," 0"
"X4.5.dihydroxyphthalate.decarboxylase..4.1.1.55.","0","1","0","1","0","1","0","0","0","0","4","0","2","0","0","0","0"
"Protocatechuate.decarboxylase..4.1.1.63.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"X2.2.dialkylglycine.decarboxylase..pyruvate...4.1.1.64.","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Phosphatidylserine.decarboxylase..4.1.1.65."," 0"," 0"," 0"," 0"," 6"," 0"," 4"," 6"," 6"," 5","30"," 1","18","21","10","19"," 0"
"X5.oxopent.3.ene.1.2.5.tricarboxylate.decarboxylase..4.1.1.68.","0","0","0","0","2","4","0","3","1","1","3","0","4","7","4","6","3"
"X3.4.dihydroxyphthalate.decarboxylase..4.1.1.69.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Benzoylformate.decarboxylase..4.1.1.7.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"Glutaconyl.CoA.decarboxylase..4.1.1.70.","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","2"
"X2.oxoglutarate.decarboxylase..4.1.1.71."," 0"," 0"," 0"," 0"," 5"," 0"," 9"," 6"," 2"," 0","23"," 0","17","15","24","31"," 5"
"Tartrate.decarboxylase..4.1.1.73."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 8"," 1"," 6"," 2"," 3","17"," 0"
"Indolepyruvate.decarboxylase..4.1.1.74."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 4"," 2","15"," 0"," 0"
"X5.guanidino.2.oxopentanoate.decarboxylase..4.1.1.75.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Arylmalonate.decarboxylase..4.1.1.76.","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0"
"X2.oxo.3.hexenedioate.decarboxylase..4.1.1.77.","0","0","0","1","1","0","0","1","1","0","2","0","0","0","4","1","0"
"Oxalyl.CoA.decarboxylase..4.1.1.8.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Threonine.phosphate.decarboxylase..4.1.1.81.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0"
"Phosphonopyruvate.decarboxylase..4.1.1.82.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"X3.dehydro.L.gulonate.6.phosphate.decarboxylase..4.1.1.85."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 1"," 0"," 0"," 1"," 0","13"," 0"," 0"
"Diaminobutyrate.decarboxylase..4.1.1.86."," 0"," 2"," 0"," 0"," 5"," 0"," 4"," 6"," 3"," 0","21"," 1"," 0"," 4"," 3"," 0"," 0"
"Malonyl.CoA.decarboxylase..4.1.1.9."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13"," 0"," 2","10"," 0","10"," 0"
"Carboxynorspermidine.decarboxylase..4.1.1.96.","0","0","0","0","4","0","0","0","1","0","0","0","0","2","0","3","0"
"Transferred.entry..4.1.1.97..4.1.1.n1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Lyases....Carbon.carbon.lyases....Aldehyde.lyases..4.1.2..."," 0"," 0"," 0"," 0","16"," 0"," 6"," 4"," 6"," 0","19"," 0","18","19","22","36"," 0"
"Fructose.bisphosphate.aldolase..4.1.2.13."," 0"," 0"," 0"," 0","28"," 6","15","12","17","16","82","15","50","44","42","53"," 3"
"X2.dehydro.3.deoxy.phosphogluconate.aldolase..4.1.2.14.","0","1","0","1","5","1","4","0","0","2","8","0","3","3","0","1","1"
"L.fuculose.phosphate.aldolase..4.1.2.17.","1","0","0","0","4","0","1","0","1","0","2","0","4","1","1","4","0"
"Rhamnulose.1.phosphate.aldolase..4.1.2.19.","0","0","0","0","0","0","0","3","1","5","1","0","0","1","6","6","0"
"Ketotetrose.phosphate.aldolase..4.1.2.2.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"X2.dehydro.3.deoxyglucarate.aldolase..4.1.2.20.","0","0","0","0","0","0","4","1","3","0","0","1","0","2","1","3","1"
"X2.dehydro.3.deoxy.6.phosphogalactonate.aldolase..4.1.2.21."," 0"," 0"," 0"," 0"," 5"," 1"," 2"," 0"," 0"," 1","10"," 1"," 3"," 3"," 6"," 3"," 0"
"Fructose.6.phosphate.phosphoketolase..4.1.2.22.","0","0","0","0","0","0","0","1","0","0","1","2","2","1","1","1","0"
"Dihydroneopterin.aldolase..4.1.2.25.","0","0","0","0","0","1","0","1","0","0","8","1","6","6","2","7","0"
"X5.dehydro.2.deoxyphosphogluconate.aldolase..4.1.2.29.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0"
"Benzoin.aldolase..4.1.2.38.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Deoxyribose.phosphate.aldolase..4.1.2.4."," 0"," 0"," 0"," 2","12"," 0"," 0"," 1"," 0"," 7","12"," 4","19"," 5"," 8","19"," 0"
"Tagatose.bisphosphate.aldolase..4.1.2.40.","0","0","0","0","0","1","1","1","1","0","2","7","9","0","1","0","0"
"X3.hexulose.6.phosphate.synthase..4.1.2.43.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Benzoyl.CoA.dihydrodiol.lyase..4.1.2.44.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Low.specificity.L.threonine.aldolase..4.1.2.48.","0","1","0","0","1","0","1","5","0","0","5","2","3","3","0","5","0"
"L.allo.threonine.aldolase..4.1.2.49.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L.threonine.aldolase..4.1.2.5."," 0"," 0"," 0"," 0","10"," 0"," 0"," 1"," 2"," 0","14"," 5","10","11","15","14"," 0"
"X4.hydroxy.2.oxoheptanedioate.aldolase..4.1.2.52.","0","0","0","0","0","2","0","1","0","0","0","0","0","0","2","0","0"
"Phosphoketolase..4.1.2.9.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Lyases....Carbon.carbon.lyases....Oxo.acid.lyases..4.1.3..."," 0"," 0"," 0"," 0"," 4"," 1"," 0"," 2"," 2"," 3","33"," 1","21","16","18","15"," 0"
"Isocitrate.lyase..4.1.3.1."," 0"," 0"," 0"," 0","17"," 0"," 4"," 6"," 7"," 0","49"," 5","28","22","23","32"," 2"
"Transferred.entry..2.3.3.13..4.1.3.12.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"X4.hydroxy.2.oxoglutarate.aldolase..4.1.3.16."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0","10"," 0"," 0"," 0"," 0"
"Malyl.CoA.lyase..4.1.3.24.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthranilate.synthase..4.1.3.27."," 0"," 0"," 0"," 2","22"," 2","10"," 2","18","10","64","13","37","41","32","51"," 0"
"N.acetylneuraminate.lyase..4.1.3.3.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0"
"Methylisocitrate.lyase..4.1.3.30."," 0"," 0"," 0"," 0"," 7"," 0"," 9"," 1"," 4"," 3","12"," 2","10"," 3"," 8"," 7"," 1"
"X2.3.dimethylmalate.lyase..4.1.3.32.","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","0"
"Citryl.CoA.lyase..4.1.3.34.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","3","0"
"X1.4.dihydroxy.2.naphthoyl.CoA.synthase..4.1.3.36."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 0"," 0"," 0","11"," 3","10","16","13","13"," 0"
"Aminodeoxychorismate.lyase..4.1.3.38."," 0"," 0"," 0"," 1"," 6"," 2"," 0"," 0"," 0"," 0","10"," 2"," 3"," 3"," 0"," 3"," 0"
"X4.hydroxy.2.oxovalerate.aldolase..4.1.3.39.","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","2","0"
"Hydroxymethylglutaryl.CoA.lyase..4.1.3.4."," 0","29"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","24"," 2","12","19"," 0","21"," 0"
"Chorismate.lyase..4.1.3.40.","0","1","0","0","9","0","1","0","0","1","3","1","2","0","1","1","1"
"Citrate..pro.3S..lyase..4.1.3.6.","0","0","0","0","0","0","1","0","0","5","1","0","2","4","8","2","0"
"Lyases....Carbon.carbon.lyases....Other.carbon.carbon.lyases..4.1.99...","0","0","1","0","1","0","1","2","1","0","2","0","8","3","1","5","1"
"Tryptophanase..4.1.99.1."," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 4"," 0"," 1"," 6"," 2"," 3","15"," 4"," 6"," 0"
"X3.4.dihydroxy.2.butanone.4.phosphate.synthase..4.1.99.12."," 0"," 0"," 0"," 0","20"," 0"," 7"," 1"," 6"," 9","38","10","28","17","13","24"," 0"
"Phosphomethylpyrimidine.synthase..4.1.99.17."," 0"," 0"," 0"," 0","35"," 2"," 1","16","15"," 2","83","19","46","28","19","62"," 0"
"Cyclic.pyranopterin.phosphate.synthase..4.1.99.18."," 0"," 0"," 0"," 0","21"," 0","13"," 9"," 3"," 2","18"," 0","10","12","17","22"," 0"
"X2.iminoacetate.synthase..4.1.99.19.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Tyrosine.phenol.lyase..4.1.99.2.","0","0","0","0","0","0","0","0","0","0","1","0","4","0","1","2","0"
"Deoxyribodipyrimidine.photo.lyase..4.1.99.3."," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 8"," 2","21"," 4","18","15","27","17"," 0"
"Lyases....Carbon.oxygen.lyases..4.2.....","0","1","0","3","3","4","4","2","1","2","7","1","6","6","6","4","0"
"Lyases....Carbon.oxygen.lyases....Hydro.lyases..4.2.1..."," 0"," 4"," 0"," 0"," 7"," 0"," 1"," 9"," 6"," 2","76","15","45","31","12","51"," 0"
"Carbonate.dehydratase..4.2.1.1."," 0"," 0"," 0"," 1","18"," 6"," 8","10","23"," 4","88","18","43","33","21","60"," 0"
"X3.dehydroquinate.dehydratase..4.2.1.10."," 0"," 0"," 0"," 0"," 2"," 2"," 2"," 1"," 0"," 7","33"," 1","15","10"," 5","15"," 0"
"Cyclohexyl.isocyanide.hydratase..4.2.1.103.","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Cyanase..4.2.1.104.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"hydratase..4.2.1.107.","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0"
"Methylthioribulose.1.phosphate.dehydratase..4.2.1.109.","0","0","0","0","0","6","0","2","0","0","4","2","5","3","3","0","0"
"Phosphopyruvate.hydratase..4.2.1.11."," 0"," 0"," 0"," 0","20"," 0"," 0","12","17"," 3","90"," 0","38","51","20","72"," 0"
"o.succinylbenzoate.synthase..4.2.1.113.","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0"
"X3.hydroxypropionyl.CoA.dehydratase..4.2.1.116.","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0"
"X3.dehydroshikimate.dehydratase..4.2.1.118.","0","0","0","0","5","0","1","0","2","5","5","2","1","0","0","1","0"
"Enoyl.CoA.hydratase.2..4.2.1.119.","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1"
"Phosphogluconate.dehydratase..4.2.1.12."," 0"," 0"," 0"," 0"," 6"," 0"," 3"," 3"," 4"," 0","39"," 8","39","14","21","40"," 0"
"X4.hydroxybutanoyl.CoA.dehydratase..4.2.1.120.","2","0","0","0","0","1","0","1","0","2","0","0","0","3","8","5","3"
"N.acetylmuramic.acid.6.phosphate.etherase..4.2.1.126.","0","0","0","0","1","7","0","1","2","1","9","0","6","5","2","4","0"
"UDP.N.acetylglucosamine.4.6.dehydratase..configuration.retaining...4.2.1.135.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"ADP.dependent.NAD.P.H.hydrate.dehydratase..4.2.1.136.","0","1","0","1","2","1","1","1","0","0","3","4","3","4","2","4","0"
"Crotonobetainyl.CoA.hydratase..4.2.1.149.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Enoyl.CoA.hydratase..4.2.1.17.","  0","  0","  0","  0","  6","  0","  0","  8","  0","  1","111","  0"," 53"," 70"," 38"," 52","  0"
"Methylglutaconyl.CoA.hydratase..4.2.1.18.","0","0","0","0","0","1","0","0","0","0","2","0","2","4","1","0","0"
"Imidazoleglycerol.phosphate.dehydratase..4.2.1.19."," 0"," 0"," 0"," 0","20"," 4"," 1"," 7","10"," 6","30"," 4","28","16"," 8","26"," 0"
"Fumarate.hydratase..4.2.1.2.","  0","  0","  0","  0"," 16","  0","  3","  9"," 21","  0","106"," 17"," 60"," 64"," 35"," 65","  0"
"Tryptophan.synthase..4.2.1.20.","  0","  0","  0","  3"," 47"," 13"," 30"," 13"," 17"," 33","152"," 30"," 54"," 56"," 40"," 61","  6"
"Cystathionine.beta.synthase..4.2.1.22."," 0"," 0"," 0"," 0"," 4"," 0"," 1"," 4"," 0"," 0","26"," 0"," 9","13","18","17"," 0"
"Porphobilinogen.synthase..4.2.1.24."," 0"," 1"," 0"," 0","17"," 1","10"," 5"," 6"," 1","51"," 5","25","17","32","34"," 0"
"L.arabinonate.dehydratase..4.2.1.25.","0","0","0","0","1","0","0","0","0","0","9","0","5","6","0","3","0"
"Propanediol.dehydratase..4.2.1.28.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0"
"Aconitate.hydratase..4.2.1.3.","  0","  0","  0","  0"," 98"," 18"," 24"," 50"," 43"," 31","256"," 38","167","173"," 93","142","  0"
"Glycerol.dehydratase..4.2.1.30.","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0"
"L....tartrate.dehydratase..4.2.1.32.","0","0","0","0","2","0","6","0","0","2","8","1","3","0","0","0","0"
"X3.isopropylmalate.dehydratase..4.2.1.33.","  0","  0","  0","  0"," 28"," 29"," 12"," 12"," 24"," 16","128"," 12"," 58"," 87"," 43","106","  4"
"Homoaconitate.hydratase..4.2.1.36.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Gluconate.dehydratase..4.2.1.39.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Glucarate.dehydratase..4.2.1.40."," 0"," 0"," 0"," 0","11"," 1"," 2"," 1"," 9"," 0","28"," 8","28","15","10","14"," 1"
"X5.dehydro.4.deoxyglucarate.dehydratase..4.2.1.41."," 1"," 0"," 0"," 1"," 6"," 1"," 2"," 3"," 1"," 0"," 6"," 1","15"," 9"," 0","11"," 0"
"Galactarate.dehydratase..4.2.1.42."," 0","45"," 0"," 0","11"," 0"," 2"," 0"," 6"," 0","42"," 2","25","19","14","33"," 0"
"X2.dehydro.3.deoxy.L.arabinonate.dehydratase..4.2.1.43."," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0","11"," 1"," 9"," 6"," 0","18"," 0"
"Myo.inosose.2.dehydratase..4.2.1.44."," 0"," 0"," 0"," 2"," 3"," 8"," 0"," 4"," 8"," 0","10"," 2"," 4"," 4","10"," 5"," 0"
"CDP.glucose.4.6.dehydratase..4.2.1.45.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"dTDP.glucose.4.6.dehydratase..4.2.1.46."," 0"," 0"," 0"," 0","23","14"," 4","19","15"," 4","96"," 9","63","40","36","59","13"
"GDP.mannose.4.6.dehydratase..4.2.1.47."," 0"," 1"," 0"," 0","18"," 0"," 0"," 0"," 3"," 2","29"," 7","27","33","22","32"," 5"
"Urocanate.hydratase..4.2.1.49."," 0"," 0"," 0"," 1"," 4"," 0"," 4"," 4","12"," 3","81","19","58","29","23","49"," 0"
"Prephenate.dehydratase..4.2.1.51."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 4"," 5"," 4","19"," 3","12","16"," 7","21"," 0"
"Transferred.entry..4.3.3.7..4.2.1.52."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0","11"," 6"," 4"," 0"," 0"
"Oleate.hydratase..4.2.1.53.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0"
"X3.hydroxybutyryl.CoA.dehydratase..4.2.1.55.","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","2","0"
"X3.hydroxyacyl..acyl.carrier.protein..dehydratase..4.2.1.59."," 0"," 0"," 0"," 0"," 5"," 5"," 4"," 3"," 0"," 3","36"," 1","13","12","11","21"," 0"
"Galactonate.dehydratase..4.2.1.6."," 0"," 0"," 0"," 0"," 8"," 2"," 6"," 0"," 0"," 0","28"," 7","14","12"," 7","31"," 0"
"Transferred.entry..4.2.1.59..4.2.1.60.","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0"
"Transferred.entry..4.2.1.59..4.2.1.61.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Cyanide.hydratase..4.2.1.66.","0","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0"
"L.fuconate.dehydratase..4.2.1.68.","0","0","0","2","0","0","0","0","0","0","1","0","2","5","0","0","0"
"Cyanamide.hydratase..4.2.1.69.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Altronate.dehydratase..4.2.1.7."," 0"," 2"," 0"," 0"," 5"," 5"," 2"," 2","15"," 2","17"," 7","17","10"," 7","20"," 1"
"Pseudouridylate.synthase..4.2.1.70.","0","0","0","0","2","1","0","0","0","0","1","1","1","1","3","0","0"
"Uroporphyrinogen.III.synthase..4.2.1.75."," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 4"," 0"," 0","17"," 0","11"," 9","13","10"," 0"
"X2.methylcitrate.dehydratase..4.2.1.79."," 0"," 0"," 0"," 1","10"," 2"," 1"," 1"," 0"," 0","14"," 0","17"," 2"," 6","15"," 0"
"Mannonate.dehydratase..4.2.1.8."," 0"," 0"," 0"," 0"," 0"," 7"," 1"," 1"," 3"," 0","16"," 1","13"," 7","25","11"," 0"
"X2.oxopent.4.enoate.hydratase..4.2.1.80.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0"
"Xylonate.dehydratase..4.2.1.82.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"X4.oxalmesaconate.hydratase..4.2.1.83.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Nitrile.hydratase..4.2.1.84.","0","0","0","0","0","0","0","1","0","0","0","1","3","0","1","4","0"
"Dimethylmaleate.hydratase..4.2.1.85.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Transferred.entry..2.8.3.21.and.4.2.1.149..4.2.1.89.","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"Dihydroxy.acid.dehydratase..4.2.1.9.","  0","  0","  0","  0"," 44","  2","  6"," 27"," 27"," 24","187"," 12","124"," 77"," 65","126","  2"
"L.rhamnonate.dehydratase..4.2.1.90."," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 3"," 0","19"," 0"," 3"," 8"," 3"
"Arogenate.dehydratase..4.2.1.91."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 1"," 7"," 1"," 0"," 4"," 0"
"X4a.hydroxytetrahydrobiopterin.dehydratase..4.2.1.96.","0","0","0","0","0","3","0","0","0","0","1","0","1","3","0","5","0"
"X2.methylisocitrate.dehydratase..4.2.1.99."," 0"," 0"," 0"," 0","32"," 0"," 3"," 3","11"," 9","58"," 6","43","16","10","19"," 0"
"Lyases....Carbon.oxygen.lyases....Acting.on.polysaccharides..4.2.2...","0","0","0","0","1","0","0","3","0","0","0","0","1","2","0","5","1"
"Hyaluronate.lyase..4.2.2.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pectin.lyase..4.2.2.10.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"Inulin.fructotransferase..DFA.I.forming...4.2.2.17.","0","0","0","4","1","0","0","0","0","0","2","1","3","1","1","1","1"
"Pectate.lyase..4.2.2.2.","0","1","0","0","3","0","0","3","4","0","1","0","2","4","0","1","1"
"Poly.beta.D.mannuronate..lyase..4.2.2.3.","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0"
"Chondroitin.AC.lyase..4.2.2.5.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Oligogalacturonide.lyase..4.2.2.6.","0","0","0","0","0","0","0","0","0","2","0","2","5","1","0","1","0"
"Pectate.disaccharide.lyase..4.2.2.9.","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","1","0"
"Peptidoglycan.lytic.exotransglycosylase..4.2.2.n1."," 0"," 0"," 0"," 0"," 9","17"," 2"," 0"," 7"," 0","10","10","30"," 4","11","13"," 0"
"Peptidoglycan.lytic.endotransglycosylase..4.2.2.n2.","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0"
"Lyases....Carbon.oxygen.lyases....Acting.on.phosphates..4.2.3...","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Threonine.synthase..4.2.3.1."," 0"," 0"," 0"," 0","24"," 2"," 7","17","11"," 9","76"," 0","36","53","25","62"," 0"
"X6.pyruvoyltetrahydropterin.synthase..4.2.3.12.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","2","0"
"Methylglyoxal.synthase..4.2.3.3.","0","0","0","0","1","0","3","0","0","0","0","5","3","0","0","2","0"
"X3.dehydroquinate.synthase..4.2.3.4."," 0"," 0"," 0"," 2","19"," 2"," 6","14"," 8","12","79"," 8","26","31","13","40"," 4"
"Chorismate.synthase..4.2.3.5."," 0"," 0"," 0"," 0"," 8"," 3"," 0"," 0"," 8"," 4","40"," 1","34","18"," 9","24"," 0"
"Lyases....Carbon.oxygen.lyases....Other.carbon.oxygen.lyases..4.2.99...","0","0","0","0","3","0","0","0","0","2","1","0","0","0","0","1","0"
"DNA..apurinic.or.apyrimidinic.site..lyase..4.2.99.18."," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 4"," 1"," 4","37"," 0","30","18","23","32"," 0"
"X2.succinyl.6.hydroxy.2.4.cyclohexadiene.1.carboxylate.synthase..4.2.99.20.","0","0","0","0","0","0","0","0","0","1","0","2","0","0","3","2","0"
"Lyases....Carbon.nitrogen.lyases..4.3.....","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Lyases....Carbon.nitrogen.lyases....Ammonia.lyases..4.3.1...","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Aspartate.ammonia.lyase..4.3.1.1."," 0"," 0"," 0"," 1","16"," 6","14","11"," 3"," 1","31"," 3","27","22"," 5","16"," 1"
"Ornithine.cyclodeaminase..4.3.1.12."," 0"," 2"," 0"," 0"," 2"," 0"," 2"," 1"," 2"," 1","23"," 1"," 9"," 9"," 4","18"," 1"
"X3.aminobutyryl.CoA.ammonia.lyase..4.3.1.14.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"Diaminopropionate.ammonia.lyase..4.3.1.15.","0","0","0","0","0","0","2","0","4","0","1","1","0","0","0","0","0"
"Threo.3.hydroxy.L.aspartate.ammonia.lyase..4.3.1.16.","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0"
"L.serine.ammonia.lyase..4.3.1.17."," 0"," 2"," 0"," 5","11"," 8","14"," 4"," 2"," 5","46"," 3","32","34","24","32"," 3"
"D.serine.ammonia.lyase..4.3.1.18."," 0"," 1"," 0"," 0"," 0"," 1"," 3"," 4"," 0"," 2","12"," 0","11"," 4"," 4"," 7"," 0"
"Threonine.ammonia.lyase..4.3.1.19.","  0","  3","  0","  5"," 17","  3","  0"," 12"," 12"," 12","102"," 14"," 49"," 48"," 21"," 59","  0"
"Methylaspartate.ammonia.lyase..4.3.1.2.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Phenylalanine.ammonia.lyase..4.3.1.24.","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0"
"Histidine.ammonia.lyase..4.3.1.3."," 0"," 2"," 0"," 0"," 3","13"," 9","17"," 6"," 0","56"," 7","46","38","24","38"," 0"
"Formimidoyltetrahydrofolate.cyclodeaminase..4.3.1.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Ethanolamine.ammonia.lyase..4.3.1.7."," 0"," 0"," 0"," 1","13"," 0"," 3","13"," 2"," 1"," 7"," 0","12"," 0"," 2"," 8"," 0"
"Argininosuccinate.lyase..4.3.2.1."," 0"," 0"," 0"," 0","13"," 5"," 8","10"," 3","25","84","17","64","60","39","48"," 4"
"Adenylosuccinate.lyase..4.3.2.2."," 0"," 0"," 0"," 0","13"," 0"," 5","13","15","10","56"," 6","36","35","18","56"," 0"
"Ureidoglycolate.lyase..4.3.2.3."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 1"," 7"," 2","16"," 0"
"Strictosidine.synthase..4.3.3.2.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"X4.hydroxy.tetrahydrodipicolinate.synthase..4.3.3.7."," 0"," 0"," 0"," 0","18"," 2","10","10","11"," 9","77"," 8","55","29","24","60"," 0"
"Lyases....Carbon.nitrogen.lyases....Other.carbon.nitrogen.lyases..4.3.99...","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X7.carboxy.7.deazaguanine.synthase..4.3.99.3."," 0"," 0"," 0"," 0"," 6"," 0"," 1"," 7"," 5"," 9","23"," 1","13","15"," 6","12"," 0"
"Lyases....Carbon.sulfur.lyases..4.4.....","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"Lyases....Carbon.sulfur.lyases....Carbon.sulfur.lyases..4.4.1...","0","0","0","0","0","0","1","1","0","0","2","2","2","0","2","0","0"
"Cystathionine.gamma.lyase..4.4.1.1."," 1"," 0"," 0"," 0"," 3"," 0"," 2"," 1"," 2"," 1","22"," 2","11","13"," 9","15"," 0"
"Methionine.gamma.lyase..4.4.1.11."," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 2"," 3"," 0"," 9"," 0","11"," 7"," 7","12"," 1"
