"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"DNA.replication..removal.of.RNA.primer..GO.0043137.","0","1","0","0","1","1","0","0","1","0","0","0","0","1","2","0","0"
"heterocyst.differentiation..GO.0043158.","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0"
"proteasome.mediated.ubiquitin.dependent.protein.catabolic.process..GO.0043161.","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"Gram.negative.bacterium.type.cell.outer.membrane.assembly..GO.0043165.","  1","  0","  0","  3"," 91"," 34"," 34"," 41"," 39"," 40","245"," 62","168"," 91"," 79","164","  0"
"peptide.catabolic.process..GO.0043171.","0","0","0","0","2","2","0","0","0","0","2","0","1","0","1","0","0"
"daunorubicin.transport..GO.0043215.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"regulation.of.potassium.ion.transport..GO.0043266."," 0"," 0"," 0"," 0"," 2"," 3"," 1"," 0"," 0"," 2","14"," 0"," 9"," 0"," 8"," 0"," 0"
"protein.unfolding..GO.0043335."," 0"," 0"," 0"," 0"," 8"," 8"," 3"," 3"," 5","16","26"," 5","16","17","21","38"," 0"
"macromolecule.modification..GO.0043412.","0","0","0","0","1","0","0","0","2","0","1","1","0","0","0","2","0"
"homocysteine.catabolic.process..GO.0043418.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"urea.catabolic.process..GO.0043419."," 0"," 0"," 0"," 0","22"," 0"," 1"," 1","13"," 5","41"," 3","16","25","11","35"," 0"
"anthranilate.metabolic.process..GO.0043420."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 3"," 0"," 0","26"," 0","20"," 7"," 1","10"," 0"
"ethanol.biosynthetic.process.involved.in.glucose.fermentation.to.ethanol..GO.0043458.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"proton.transporting.ATP.synthase.complex.assembly..GO.0043461.","0","0","0","0","3","0","2","1","1","1","4","0","4","2","2","1","1"
"regulation.of.ATPase.activity..GO.0043462.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"maintenance.of.CRISPR.repeat.elements..GO.0043571."," 0","36"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 1","12"," 0"," 5"," 6"," 0","12"," 0"
"mycelium.development..GO.0043581.","1","0","1","2","3","0","1","1","4","2","8","0","5","0","1","4","0"
"ncRNA.polyadenylation..GO.0043629.","0","0","0","0","1","0","0","0","3","2","3","1","0","0","0","0","0"
"RNA.polyadenylation..GO.0043631.","0","0","0","0","6","1","0","1","0","0","2","2","0","1","0","0","0"
"benzoate.catabolic.process..GO.0043639."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0","16"," 3"," 0"," 2"," 0"
"regulation.of.phosphoprotein.phosphatase.activity..GO.0043666.","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","2","0"
"cell.dedifferentiation..GO.0043697.","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"pilus.organization..GO.0043711."," 0"," 0"," 0"," 3"," 4","17"," 8","10"," 1"," 0","17"," 2","11"," 5","25"," 8"," 0"
"sporulation..GO.0043934.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"sexual.sporulation.resulting.in.formation.of.a.cellular.spore..GO.0043935.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"regulation.of.sporulation..GO.0043937.","0","0","0","1","0","0","7","1","1","0","4","0","2","7","7","5","1"
"regulation.of.sexual.sporulation.resulting.in.formation.of.a.cellular.spore..GO.0043940.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"negative.regulation.of.sexual.sporulation.resulting.in.formation.of.a.cellular.spore..GO.0043942.","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0"
"protein.transport.by.the.Sec.complex..GO.0043952.","  1"," 23","  0","  0"," 70"," 17"," 30"," 44"," 51"," 17","218"," 33","143","115"," 80","157"," 10"
"protein.transport.by.the.Tat.complex..GO.0043953."," 0"," 0"," 0"," 0","11"," 3","11"," 3"," 8"," 4","42"," 6","40","25","14","29"," 0"
"histone.H4.acetylation..GO.0043967.","0","0","0","0","1","1","1","0","1","0","1","0","1","0","1","0","0"
"histone.H2A.acetylation..GO.0043968.","0","0","0","0","1","1","1","0","1","1","1","0","1","0","1","0","0"
"histone.H4.K5.acetylation..GO.0043981.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"histone.H4.K8.acetylation..GO.0043982.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"histone.H4.K12.acetylation..GO.0043983.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"single.species.biofilm.formation..GO.0044010.","0","0","0","0","1","1","0","0","0","0","1","2","0","1","0","0","0"
"cell.wall.macromolecule.metabolic.process..GO.0044036."," 0"," 0"," 0"," 0"," 0"," 4"," 6"," 7"," 3"," 0"," 2"," 2","12"," 0"," 5"," 2"," 0"
"cell.wall.macromolecule.biosynthetic.process..GO.0044038.","0","0","0","0","3","0","0","0","1","0","2","0","1","0","1","1","0"
"histone.H3.K14.acetylation..GO.0044154.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"hemolysis.in.other.organism..GO.0044179.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.de.novo..UMP.biosynthetic.process..GO.0044205.","  0","  0","  0","  0","107"," 10"," 42"," 73"," 95"," 94","479"," 53","306","282","151","344"," 12"
"UMP.salvage..GO.0044206."," 0"," 0"," 0"," 0","11"," 2","10"," 3"," 2"," 0","35"," 4","31"," 8","12","15"," 0"
"X.de.novo..AMP.biosynthetic.process..GO.0044208."," 0"," 0"," 0"," 0","20"," 2","22","23","17"," 6","59"," 8","38","51","37","46"," 1"
"AMP.salvage..GO.0044209."," 0"," 0"," 0"," 0","20"," 6"," 0"," 3"," 7"," 3","80"," 6","56","55","16","68"," 0"
"X.de.novo..CTP.biosynthetic.process..GO.0044210.","  0","  6","  0","  0"," 47"," 11"," 18"," 25"," 18"," 10","149"," 25","119"," 95"," 76","132","  7"
"CTP.salvage..GO.0044211.","0","0","0","0","0","0","0","0","0","0","3","0","6","0","0","0","0"
"cellular.metabolic.process..GO.0044237.","  0","  0","  0","  0"," 91"," 13"," 38"," 77"," 51"," 31","291"," 27","266","176","188","244","  0"
"primary.metabolic.process..GO.0044238."," 0"," 0"," 0"," 0"," 2"," 0"," 7","11"," 1"," 3","19"," 5","15"," 8"," 7"," 7"," 0"
"cellular.biosynthetic.process..GO.0044249.","0","0","0","1","0","0","0","0","0","0","0","1","1","0","4","1","0"
"cellular.lipid.metabolic.process..GO.0044255.","0","0","0","0","2","0","0","0","1","3","2","1","3","0","7","2","0"
"cellular.protein.catabolic.process..GO.0044257.","0","0","0","0","0","1","0","1","2","0","1","0","0","0","0","0","0"
"cellular.macromolecule.metabolic.process..GO.0044260."," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 1","12"," 0"," 5"," 6"," 3"," 5"," 0"
"cellular.carbohydrate.metabolic.process..GO.0044262.","  0","  0","  0","  0"," 61","  9"," 26"," 26"," 38"," 28","214"," 23","122","111"," 85","138","  5"
"cellular.polysaccharide.metabolic.process..GO.0044264.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"cellular.protein.metabolic.process..GO.0044267."," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 0"," 0"," 0","33"," 0","12","13","11","25"," 0"
"cellular.nitrogen.compound.biosynthetic.process..GO.0044271.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wnt.signaling.pathway.involved.in.dorsal.ventral.axis.specification..GO.0044332.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"bacterial.type.flagellum.assembly..GO.0044780.","  0","  1","  0","  0"," 25"," 18"," 12","  9"," 10"," 12","143"," 35"," 96"," 83"," 41","121","  0"
"bacterial.type.flagellum.organization..GO.0044781.","  0","  0","  0","  0","  7"," 23","  5","  5","  3","  6","103"," 20"," 71"," 41"," 11"," 69","  0"
"glycerolipid.biosynthetic.process..GO.0045017."," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0","19"," 0"," 0"," 5"," 0","10"," 0"
"peroxisome.inheritance..GO.0045033.","0","0","0","2","4","1","0","4","3","0","3","0","5","2","3","2","0"
"protein.import.into.mitochondrial.outer.membrane..GO.0045040.","0","0","0","0","2","0","0","0","0","0","0","0","2","0","1","0","0"
"protein.insertion.into.ER.membrane..GO.0045048.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"protein.neddylation..GO.0045116.","0","0","0","0","3","0","0","0","3","0","0","0","0","1","0","0","0"
"aflatoxin.biosynthetic.process..GO.0045122.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0"
"meiotic.chromosome.segregation..GO.0045132.","0","0","0","0","2","0","2","0","1","0","0","0","1","0","0","0","0"
"acetoin.metabolic.process..GO.0045149.","0","0","0","0","0","0","0","0","0","0","0","0","6","3","2","5","0"
"acetoin.catabolic.process..GO.0045150."," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 4"," 3"," 3"," 3"," 5","14"," 1"," 3"," 5"," 0"
"maintenance.of.protein.location..GO.0045185.","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"establishment.or.maintenance.of.epithelial.cell.apical.basal.polarity..GO.0045197.","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sarcomere.organization..GO.0045214.","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","2","0"
"extracellular.polysaccharide.biosynthetic.process..GO.0045226."," 0"," 0"," 0"," 1","27","13","13","29","25"," 4","91"," 7","60","57","31","70"," 5"
"capsule.polysaccharide.biosynthetic.process..GO.0045227.","  0","  3","  0","  1"," 29"," 22"," 18"," 10"," 12","  3","103"," 18"," 68"," 59"," 27"," 41","  3"
"slime.layer.polysaccharide.biosynthetic.process..GO.0045228.","0","0","0","0","3","0","1","0","0","0","1","0","2","0","0","0","0"
"mRNA.cis.splicing..via.spliceosome..GO.0045292.","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0"
"carnitine.biosynthetic.process..GO.0045329.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"cellular.respiration..GO.0045333."," 0"," 0"," 0"," 0"," 1"," 9"," 0"," 3"," 7"," 3","23","17","37","10","17","11"," 0"
"farnesyl.diphosphate.biosynthetic.process..GO.0045337.","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"cell.redox.homeostasis..GO.0045454.","  0","  0","  0","  0","159"," 39","111"," 79","103"," 56","603","109","369","303","184","374","  0"
"sterigmatocystin.biosynthetic.process..GO.0045461.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pectin.catabolic.process..GO.0045490."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 3"," 3"," 5"," 4"," 3","14"," 6"," 3","16"," 0"
"xylan.catabolic.process..GO.0045493."," 0"," 3"," 0"," 0","20"," 0"," 4","26","10"," 4","86"," 6","46","53","38","56"," 2"
"negative.regulation.of.myeloid.cell.differentiation..GO.0045638.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"regulation.of.erythrocyte.differentiation..GO.0045646.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"negative.regulation.of.osteoblast.differentiation..GO.0045668.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"negative.regulation.of.fatty.acid.biosynthetic.process..GO.0045717.","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","1","0"
"positive.regulation.of.translation..GO.0045727.","  0","  0","  0","  0"," 36","  2"," 30"," 34"," 14"," 19","107"," 15","131"," 90"," 63"," 76","  2"
"positive.regulation.of.protein.catabolic.process..GO.0045732.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"acetate.catabolic.process..GO.0045733.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"negative.regulation.of.cell.cycle..GO.0045786.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"positive.regulation.of.cell.size..GO.0045793.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"positive.regulation.of.endocytosis..GO.0045807.","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0"
"negative.regulation.of.establishment.of.competence.for.transformation..GO.0045808.","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"negative.regulation.of.meiosis..GO.0045835.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"regulation.of.protein.kinase.activity..GO.0045859.","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","0","0"
"positive.regulation.of.protein.kinase.activity..GO.0045860.","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"negative.regulation.of.proteolysis..GO.0045861.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"positive.regulation.of.proteolysis..GO.0045862.","0","0","0","0","2","6","1","0","0","2","1","1","7","1","1","0","0"
"negative.regulation.of.transcription..DNA.templated..GO.0045892.","  0","  0","  0","  0"," 46"," 25"," 43"," 12"," 15","  5","114"," 24","102"," 59"," 66"," 87","  5"
"positive.regulation.of.transcription..DNA.templated..GO.0045893."," 0"," 0"," 0"," 2","16","14"," 0"," 6"," 5"," 6","44","26","52","20","26","12"," 0"
"positive.regulation.of.mating.type.specific.transcription..DNA.templated..GO.0045895.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"positive.regulation.of.translational.elongation..GO.0045901.","0","0","0","0","1","2","0","1","1","0","2","1","1","0","2","0","1"
"positive.regulation.of.translational.fidelity..GO.0045903.","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"positive.regulation.of.translational.termination..GO.0045905.","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1"
"negative.regulation.of.DNA.recombination..GO.0045910."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 7"," 3"," 1","11"," 0","16","15"," 1"," 7"," 0"
"positive.regulation.of.carbohydrate.metabolic.process..GO.0045913.","0","0","0","0","0","1","0","0","0","0","4","7","4","0","7","0","0"
"negative.regulation.of.phosphate.metabolic.process..GO.0045936."," 0"," 0"," 0"," 0","11"," 0"," 4"," 1"," 6"," 0","29"," 5"," 8"," 4"," 6","25"," 0"
"positive.regulation.of.transcription.from.RNA.polymerase.II.promoter..GO.0045944.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"negative.regulation.of.purine.nucleobase.metabolic.process..GO.0045982.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ATP.metabolic.process..GO.0046034.","0","0","0","0","5","0","1","1","1","0","4","1","5","2","1","0","0"
"GTP.metabolic.process..GO.0046039."," 0"," 1"," 0"," 4","11"," 5","10","15","24"," 1","52","16","38","49","12","43"," 4"
"dUTP.metabolic.process..GO.0046080."," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 4"," 1"," 8","13"," 0"," 8","12"," 0","17"," 0"
"xanthine.metabolic.process..GO.0046110.","0","0","0","0","2","0","3","2","1","2","9","2","3","0","1","6","0"
"corrin.biosynthetic.process..GO.0046140.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"pigment.biosynthetic.process..GO.0046148.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"glycerol.3.phosphate.biosynthetic.process..GO.0046167."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 3"," 0","25"," 2","10","17"," 5","16"," 0"
"glycerol.3.phosphate.catabolic.process..GO.0046168."," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 8"," 3"," 1","47"," 5","22","20"," 7","23"," 0"
"methanol.catabolic.process..GO.0046170.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"polyol.catabolic.process..GO.0046174.","0","0","0","0","0","0","1","1","0","0","0","1","2","0","2","0","0"
"siderophore.catabolic.process..GO.0046215.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"protocatechuate.metabolic.process..GO.0046278."," 0"," 0"," 0"," 3"," 8"," 0"," 0"," 1"," 0"," 2","17"," 1"," 7"," 5"," 0"," 3"," 0"
"formaldehyde.metabolic.process..GO.0046292.","0","0","0","0","0","0","1","0","3","1","0","0","3","0","1","0","0"
"formaldehyde.catabolic.process..GO.0046294."," 0"," 0"," 0"," 1"," 5"," 0"," 7"," 4"," 2"," 4","23"," 6","13"," 3"," 3","11"," 0"
"glycolate.biosynthetic.process..GO.0046295."," 0"," 0"," 0"," 0"," 6"," 0"," 4"," 5"," 1"," 0","17"," 7"," 8"," 6"," 1","12"," 0"
"alkanesulfonate.catabolic.process..GO.0046306.","1","0","0","0","2","1","0","4","2","0","4","0","9","4","3","5","0"
"glucose.import..GO.0046323.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"lateral.inhibition..GO.0046331.","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"ethanolamine.catabolic.process..GO.0046336."," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 2"," 4"," 3","14"," 2"," 4"," 0"," 0"," 0"," 2"
"CDP.diacylglycerol.catabolic.process..GO.0046342.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"mannan.catabolic.process..GO.0046355."," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 7"," 0","24"," 0","17","38","14","54"," 1"
"acetyl.CoA.catabolic.process..GO.0046356.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"L.arabinose.metabolic.process..GO.0046373."," 0"," 0"," 0"," 0","14"," 0"," 5","13","14"," 0","83"," 6","47","48","26","60"," 8"
"N.acetylneuraminate.biosynthetic.process..GO.0046380.","0","0","0","0","0","0","0","0","1","0","4","0","8","0","0","0","0"
"deoxyribose.phosphate.catabolic.process..GO.0046386."," 0"," 0"," 0"," 2","10"," 0"," 0"," 1"," 0"," 7","12"," 4","19"," 6"," 7","18"," 0"
"galactarate.catabolic.process..GO.0046392."," 0","45"," 0"," 0"," 7"," 0"," 3"," 0"," 5"," 1","26"," 2","19","11","12","16"," 0"
"organomercury.catabolic.process..GO.0046413.","1","0","0","1","0","0","0","0","2","1","2","0","0","0","0","0","0"
"D.amino.acid.metabolic.process..GO.0046416."," 0"," 1"," 0"," 0"," 4"," 1"," 3"," 5"," 3"," 2","16"," 0","15"," 4"," 4","10"," 0"
"chorismate.metabolic.process..GO.0046417."," 0"," 0"," 0"," 0","18"," 7"," 2"," 9"," 7"," 2","42"," 5","36","22"," 9","28"," 0"
"L.cysteine.metabolic.process..GO.0046439.","0","0","0","0","1","0","0","0","2","0","4","0","1","3","1","2","0"
"FMN.metabolic.process..GO.0046444.","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"phosphatidylcholine.metabolic.process..GO.0046470.","0","0","0","0","1","0","0","0","0","4","1","0","4","1","2","1","0"
"glycerophospholipid.biosynthetic.process..GO.0046474.","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0"
"glyoxylate.metabolic.process..GO.0046487.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","0"
"nicotinamide.nucleotide.metabolic.process..GO.0046496.","0","1","0","1","2","1","1","1","0","0","2","4","3","6","2","4","0"
"tetrahydrofolate.metabolic.process..GO.0046653."," 0"," 0"," 0"," 0","19"," 0"," 4"," 4"," 6"," 4","23"," 4","25","25"," 8","24"," 6"
"tetrahydrofolate.biosynthetic.process..GO.0046654."," 0"," 2"," 0"," 0","20"," 7"," 9"," 4","11"," 6","53"," 7","24","52","26","23"," 4"
"folic.acid.biosynthetic.process..GO.0046656.","0","1","1","1","6","5","1","0","0","2","5","4","6","1","1","1","0"
"response.to.antibiotic..GO.0046677.","  0","  0","  0","  0"," 82"," 56"," 71"," 27"," 50"," 34","272"," 82","186","147","144","204","  0"
"response.to.arsenic.containing.substance..GO.0046685."," 0"," 0"," 0"," 0"," 6"," 2"," 3"," 0"," 4"," 0","23"," 4","12","10","16","18"," 0"
"response.to.cadmium.ion..GO.0046686.","0","0","0","0","2","0","1","0","3","0","1","0","0","3","1","2","1"
"response.to.copper.ion..GO.0046688.","0","0","0","2","1","1","0","2","0","4","2","2","0","2","6","9","1"
"response.to.mercury.ion..GO.0046689.","0","0","0","0","0","0","0","2","0","0","3","0","0","0","1","1","0"
"response.to.tellurium.ion..GO.0046690."," 0"," 0"," 0"," 0"," 6"," 3"," 4"," 0"," 1"," 5","12"," 0"," 0"," 0"," 0"," 0"," 0"
"viral.entry.into.host.cell..GO.0046718."," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0","40"," 4"," 0","19"," 0"," 0"," 0"," 0"," 0"
"protein.autophosphorylation..GO.0046777.","0","0","0","3","1","1","4","0","1","0","0","0","0","0","0","0","0"
"regulation.of.viral.transcription..GO.0046782.","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"viral.procapsid.maturation..GO.0046797.","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"regulation.of.nucleocytoplasmic.transport..GO.0046822.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0"
"carbohydrate.phosphorylation..GO.0046835.","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0"
"phosphorylated.carbohydrate.dephosphorylation..GO.0046838.","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0"
"filopodium.assembly..GO.0046847.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phosphatidylinositol.phosphorylation..GO.0046854."," 0"," 0"," 0"," 1","28"," 5","12","23","30","13","83","12","57","52","31","34"," 1"
"inositol.phosphate.dephosphorylation..GO.0046855."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 5"," 1","34"," 6"," 6","17","10","17"," 0"
"phosphatidylinositol.dephosphorylation..GO.0046856."," 1"," 0"," 0"," 2","13"," 0"," 1"," 0"," 7"," 2"," 6"," 1"," 7"," 0"," 0"," 2"," 0"
"quinolinate.metabolic.process..GO.0046874.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"intracellular.transport..GO.0046907.","0","0","0","0","2","2","0","0","0","1","3","1","2","0","0","0","0"
"phytochelatin.biosynthetic.process..GO.0046938.","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0"
"protein.carbamoylation..GO.0046944.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","3","0"
"ketone.body.catabolic.process..GO.0046952."," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0","10"," 0"," 3"," 1"," 2"," 1"," 0"
"regulation.of.conjugation..GO.0046999.","0","0","0","0","0","2","0","0","0","2","1","4","2","0","0","2","0"
"phosphatidylinositol.mediated.signaling..GO.0048015."," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 2"," 9"," 0","10"," 0"," 7"," 1"," 2"," 0"," 0"
"heme.O.biosynthetic.process..GO.0048034."," 0"," 0"," 0"," 0","12"," 0"," 6","11","12"," 1","20"," 5","31","30","15","29"," 5"
"embryonic.eye.morphogenesis..GO.0048048.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"positive.regulation.of.fibroblast.proliferation..GO.0048146.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Golgi.vesicle.transport..GO.0048193.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"COPII.vesicle.coating..GO.0048208.","0","0","0","0","2","1","2","3","0","0","0","0","0","0","0","0","0"
"clathrin.coat.assembly..GO.0048268.","0","0","0","0","2","0","0","1","1","0","0","0","1","0","0","0","0"
"vesicle.docking..GO.0048278.","1","1","1","0","3","0","1","0","5","6","2","2","4","1","3","0","0"
"vesicle.fusion.with.Golgi.apparatus..GO.0048280.","0","0","0","0","1","0","2","1","1","1","2","0","2","0","0","1","1"
"intracellular.distribution.of.mitochondria..GO.0048312.","0","0","0","0","1","0","0","0","3","6","1","0","3","1","0","0","0"
"Golgi.inheritance..GO.0048313.","0","0","0","2","2","0","0","4","3","0","3","0","5","1","3","2","0"
"conidium.formation..GO.0048315.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0"
"positive.regulation.of.retinoic.acid.receptor.signaling.pathway..GO.0048386.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"oogenesis..GO.0048477.","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"replication.fork.protection..GO.0048478.","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"rhythmic.process..GO.0048511.","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0"
"cardiac.muscle.tissue.development..GO.0048738.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"dendrite.morphogenesis..GO.0048813.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"negative.regulation.of.epithelial.cell.proliferation..GO.0050680.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"regulation.of.defense.response.to.virus..GO.0050688.","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"regulation.of.protein.secretion..GO.0050708.","0","0","0","0","2","0","0","0","1","0","6","3","2","4","0","5","0"
"negative.regulation.of.protein.secretion..GO.0050709.","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"regulation.of.axonogenesis..GO.0050770.","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"detoxification.of.mercury.ion..GO.0050787.","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"protein.stabilization..GO.0050821."," 0"," 0"," 0"," 0"," 8"," 8"," 4"," 6","10"," 4","25"," 5","18"," 7","10","15"," 0"
"defense.response.to.Gram.negative.bacterium..GO.0050829.","0","0","0","0","0","0","0","1","1","0","6","0","0","1","6","0","0"
"defense.response.to.fungus..GO.0050832.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"neuromuscular.process.controlling.balance..GO.0050885.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"leukocyte.tethering.or.rolling..GO.0050901.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sensory.perception.of.taste..GO.0050909.","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0"
"regulation.of.chemotaxis..GO.0050920."," 0"," 2"," 0"," 0"," 1"," 2"," 4"," 4"," 1"," 1","12"," 4"," 5"," 4"," 1"," 9"," 0"
"sensory.perception.of.mechanical.stimulus..GO.0050954.","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"detection.of.mechanical.stimulus.involved.in.sensory.perception..GO.0050974.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"sensory.perception.of.touch..GO.0050975.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"deoxyhypusine.biosynthetic.process.from.spermidine..GO.0050983.","0","0","0","0","1","0","0","0","0","0","3","0","2","0","1","7","0"
"dimethylallyl.diphosphate.biosynthetic.process..GO.0050992."," 0"," 0"," 0"," 2","16"," 1"," 3"," 4"," 8","11","40"," 4","32","18","26","45"," 2"
