"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"PF13464"," 0"," 0"," 0"," 0"," 5"," 4"," 4"," 3"," 2"," 0","16"," 3","11"," 3"," 8"," 0"," 0"
"STAS.domain..PF13466."," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 2"," 0","22"," 2","15"," 9"," 3","13"," 0"
"Ribbon.helix.helix.domain..PF13467.","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"Glyoxalase.like.domain..PF13468.","0","0","0","0","0","0","0","0","3","0","9","1","5","2","1","2","0"
"PF13470","0","0","0","0","2","0","0","0","0","0","3","2","1","2","0","8","0"
"Cupredoxin.like.domain..PF13473."," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 2"," 0"," 0"," 5"," 2"," 7","11","12"," 1"," 0"
"Glycosyl.transferase.4.like..PF13477."," 1"," 0"," 0"," 1"," 9"," 0"," 0"," 3"," 2"," 3","10"," 2"," 8"," 2"," 2"," 8"," 0"
"XdhC.Rossmann.domain..PF13478."," 0"," 0"," 0"," 0"," 6"," 3"," 1"," 2"," 2"," 0","28"," 8","17","18"," 9","18"," 0"
"Putative.zinc.finger..PF13490.","0","0","0","0","1","0","0","1","0","0","1","0","1","2","1","0","0"
"PF13491","  0","  1","  0","  0"," 27"," 10"," 17"," 20"," 31","  5","102"," 14"," 62"," 42"," 40"," 79"," 12"
"GAF.domain..PF13492.","  0"," 12","  0","  0","  9","  0"," 11","  5","  4","  0","112"," 26"," 70"," 70"," 62","105","  0"
"Domain.of.unknown.function..DUF4118...PF13493."," 0"," 0"," 0"," 0"," 4"," 0","10"," 8"," 1"," 0","39","17","27","29","11","31"," 2"
"Phage.integrase..N.terminal.SAM.like.domain..PF13495."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","11"," 0"," 7"," 3"," 1"," 4"," 0"
"PF13496","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"EF.hand.domain.pair..PF13499."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1","14"," 9"," 0"," 7"," 0"," 1"," 2"," 0"
"PF13503","0","0","1","0","0","0","0","4","0","0","3","1","3","0","1","3","0"
"Leucine.rich.repeat..PF13504.","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","1","0"
"Outer.membrane.protein.beta.barrel.domain..PF13505."," 7"," 4"," 0"," 2","15"," 9","17","10","23","10","62"," 6","43","21"," 6","28"," 0"
"Glycosyl.transferase.family.21..PF13506.","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","2","1"
"Acetyltransferase..GNAT..domain..PF13508."," 0"," 3"," 0"," 4","17"," 9"," 4"," 6","12","10","49"," 6","36","24","23","16"," 0"
"PF13511"," 0"," 1"," 0"," 1"," 3"," 0"," 0"," 1"," 0"," 0"," 5"," 6","14"," 4"," 0"," 1"," 0"
"Amino.acid.permease..PF13520.","  0","  0","  0","  0"," 25","  4"," 45"," 33"," 27"," 10","161","  2","127","121"," 87","110","  9"
"Sterol.carrier.protein.domain..PF13530.","0","0","0","0","1","0","3","2","0","0","2","0","3","6","2","2","0"
"X2OG.Fe.II..oxygenase.superfamily..PF13532."," 0"," 0"," 0"," 0","18"," 1"," 1"," 0"," 6"," 0","19"," 0","15"," 8"," 5","13"," 0"
"Glutamine.amidotransferase.domain..PF13537."," 5"," 0"," 0"," 3","27","14","15","16","13"," 4","98","10","48","80","40","71"," 2"
"UvrD.like.helicase.C.terminal.domain..PF13538."," 0"," 0"," 0"," 0","30","12"," 7","12","10","16","68"," 2","61","43","22","76"," 0"
"PF13544"," 2","44"," 0"," 2"," 0"," 0"," 3"," 6"," 3"," 0","64"," 4","42","14","15","34"," 0"
"PF13547","0","0","0","0","1","0","0","1","0","0","0","0","1","2","3","3","1"
"PF13548","0","0","0","0","1","2","2","2","2","4","3","0","2","1","1","3","0"
"Bacteriophage.related.domain.of.unknown.function..PF13554.","0","0","0","0","1","0","0","0","0","0","3","0","1","0","1","0","0"
"PucR.C.terminal.helix.turn.helix.domain..PF13556."," 0"," 0"," 0"," 2"," 7"," 0"," 9"," 4"," 3"," 0","14"," 0","12","17","11","16"," 0"
"PF13557"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 1"," 2"," 0","23"," 2","24","10"," 2"," 6"," 0"
"PF13559","0","0","0","0","0","0","0","0","3","0","1","0","6","0","0","0","0"
"PF13562"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 4"," 0","10"," 1"," 1"," 5"," 0"
"PF13566"," 0"," 0"," 0"," 0"," 4"," 0"," 2"," 3"," 2"," 2","13"," 9","16","11"," 8","14"," 1"
"PF13567"," 0"," 0"," 0"," 0","10"," 0"," 8"," 2","10"," 5","46"," 3","18","15"," 0"," 7"," 0"
"Outer.membrane.protein.beta.barrel.domain..PF13568."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0"," 7","15"," 0"," 4"," 0"
"PF13569"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 9","13"," 9","50"," 7"," 9","40"," 5","42"," 3"
"PF13571","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"PF13572","0","0","0","0","1","0","0","0","0","0","4","0","1","0","0","0","0"
"PF13573"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 2"," 1"," 0","58"," 1","16","48"," 1","27"," 0"
"PF13575","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"Pentapeptide.repeats..9.copies...PF13576.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Glycosyl.transferase.4.like.domain..PF13579.","  0","  0","  0","  0"," 27","  0","  0","  9","  5","  0","114","  0"," 58"," 93"," 40","107","  0"
"SIS.domain..PF13580."," 0"," 0"," 0"," 0"," 5"," 8"," 0"," 3"," 4"," 2"," 9"," 1","16"," 8","14","15"," 0"
"Histidine.kinase.like.ATPase.domain..PF13581."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 4"," 0"," 8"," 0"," 9","17","14","20"," 0"
"PF13584"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0","28"," 1"," 6"," 7"," 0","11"," 0"
"Type.I.restriction.enzyme.R.protein.N.terminus..HSDR_N...PF13588."," 0"," 3"," 0"," 0"," 4","13"," 0"," 5"," 5"," 0","21"," 0"," 9","29"," 1"," 7"," 0"
"Domain.of.unknown.function..DUF4136...PF13590.","0","1","0","0","1","0","3","1","0","0","7","0","3","0","0","4","0"
"PF13592","0","0","0","0","2","5","0","0","1","0","0","0","0","7","2","0","0"
"SBF.like.CPA.transporter.family..DUF4137...PF13593."," 0"," 0"," 0"," 0"," 7"," 2"," 0"," 3"," 6"," 2","31"," 4","16"," 4"," 9","18"," 0"
"PF13595"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"
"PF13598","0","0","0","0","1","1","0","1","0","0","5","0","0","1","0","3","0"
"Pentapeptide.repeats..9.copies...PF13599.","0","2","0","0","1","5","1","3","0","0","4","3","9","4","5","4","1"
"PF13600","0","0","0","0","1","2","0","0","0","0","4","0","0","4","1","5","0"
"Winged.helix.DNA.binding.domain..PF13601.","0","3","0","0","0","0","0","1","0","0","2","0","0","0","1","1","0"
"Leucyl.tRNA.synthetase..Domain.2..PF13603.","  0","  0","  0","  0"," 35","  9"," 13"," 27"," 27"," 19","200"," 32","122","102"," 55","143","  2"
"PF13605","1","1","0","0","0","0","1","2","2","1","6","0","0","0","3","0","0"
"Ankyrin.repeat..PF13606.","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0"
"PF13612","3","0","0","0","2","0","0","4","1","0","4","1","4","5","1","5","0"
"PF13613","0","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0"
"AAA.domain..PF13614.","  0","  0","  0","  0"," 35"," 19"," 24"," 12"," 17","  0","136"," 14"," 94"," 88"," 41"," 74","  0"
"PF13617","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"PF13618","0","0","0","0","2","3","0","0","0","0","8","1","8","4","0","0","0"
"PF13619","0","0","0","0","0","1","0","0","2","0","1","0","3","0","0","0","0"
"PF13628"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","11"," 0"," 6"," 2"," 2"," 9"," 0"
"PF13630","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"Cytochrome.b.N.terminal..b6.petB..PF13631."," 0"," 0"," 0"," 0","45"," 9"," 8","18","30"," 6","92"," 5","73","48","34","92"," 0"
"PF13634","0","0","0","0","1","1","0","1","4","1","2","0","7","0","0","2","0"
"PF13635","0","0","0","0","1","0","0","1","0","0","5","0","1","1","0","3","0"
"pre.rRNA.processing.and.ribosome.biogenesis..PF13636.","0","0","0","1","3","0","0","3","0","0","1","1","7","0","4","1","0"
"PIN.domain..PF13638."," 0"," 0"," 0"," 1","16"," 0"," 5"," 4"," 2"," 6","38"," 0","23","30","13","32"," 0"
"Ring.finger.domain..PF13639."," 2"," 0"," 0"," 2","18"," 7","13"," 8","11"," 7","19"," 1","11","10"," 3"," 6"," 2"
"X2OG.Fe.II..oxygenase.superfamily..PF13640."," 2"," 0"," 0"," 4","16"," 2"," 7"," 5"," 8"," 8","37"," 6","30","12"," 7","14"," 1"
"PF13643"," 0"," 0"," 0"," 2","17"," 2"," 2"," 0"," 3"," 9","24"," 3"," 6"," 0"," 5"," 6"," 0"
"PF13644","0","0","0","0","0","0","0","0","0","0","4","0","1","3","0","4","1"
"Lipocalin.like.domain..PF13648.","0","0","0","0","3","0","0","1","1","0","8","0","1","2","0","1","0"
"PF13651","1","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0"
"Domain.of.unknown.function..DUF4146...PF13652.","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","1"
"PF13655"," 0"," 0"," 0"," 0","10"," 5"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"HipA.N.terminal.domain..PF13657."," 0"," 0"," 0"," 0","21"," 4"," 4"," 2"," 4"," 1","27"," 0","12"," 3"," 8","12"," 0"
"Domain.of.unknown.function..DUF4147...PF13660."," 0"," 0"," 0"," 2"," 1"," 0"," 1"," 2"," 1"," 1"," 4"," 0"," 2","12","10"," 5"," 1"
"Toprim.domain..PF13662.","  3","  0","  0","  2"," 35","  4"," 28"," 26"," 19"," 21","100"," 19"," 87"," 60"," 44"," 80","  2"
"PF13663","0","0","0","0","0","0","0","0","0","0","4","0","1","3","0","3","0"
"PF13664","0","0","0","0","1","0","0","0","0","0","1","1","3","0","0","0","0"
"PF13665"," 0"," 6"," 0"," 0"," 1"," 1"," 0"," 2"," 3"," 1","44"," 6"," 9","14"," 1","28"," 1"
"ThiC.associated.domain..PF13667."," 0"," 0"," 0"," 0","27"," 0"," 2","13","12"," 2","76","14","43","24","13","42"," 0"
"PF13670"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 3"," 1"," 6"," 2","11"," 0"
"Acetyltransferase..GNAT..domain..PF13673."," 0"," 0"," 0"," 2","12"," 1","10"," 9","12"," 2","19"," 4","23"," 9","12","14"," 0"
"Type.IV.pili.methyl.accepting.chemotaxis.transducer.N.term..PF13675."," 0","26"," 0"," 0"," 3"," 0"," 0"," 0"," 4"," 0","40"," 5","13"," 8"," 7","22"," 0"
"TIR.domain..PF13676."," 1"," 0"," 0"," 0"," 6"," 5"," 0"," 3"," 3"," 2"," 5"," 0"," 6","11","11","10"," 0"
"PF13677"," 0"," 0"," 0"," 1"," 6"," 5"," 4"," 0"," 8"," 0","20"," 5","20"," 8"," 3"," 9"," 0"
"PF13679"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 3"," 7"," 3","10"," 0","10"," 2"," 0","10"," 0"
"PF13681"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0","16"," 1"," 5"," 5"," 4"," 7"," 0"
"Chemoreceptor.zinc.binding.domain..PF13682.","0","0","0","0","0","0","0","0","0","0","2","1","3","2","0","3","0"
"PF13687"," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 6"," 3"," 1","11"," 0"
"PF13689","0","0","0","2","4","0","0","2","1","1","3","3","6","2","1","2","0"
"Chemotaxis.phosphatase.CheX..PF13690."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 1"," 5","10"," 1"," 8"," 0"
"tRNase.Z.endonuclease..PF13691.","0","0","1","2","1","0","0","0","1","0","5","0","4","2","0","2","0"
"PF13695","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0"
"PF13698","0","0","0","1","1","0","0","1","3","0","0","0","2","0","0","1","0"
"PF13699","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"PF13700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13707","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"PF13708","0","0","0","0","0","7","0","0","0","1","0","0","2","0","0","0","0"
"Domain.of.unknown.function..DUF4159...PF13709.","0","0","0","0","0","0","0","1","0","0","6","0","0","1","2","4","0"
"PF13711","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0"
"PF13715","  0","115","  0","  0"," 55","  0","  8","171"," 53","  0","511"," 11","299","251"," 62","265","  0"
"Divergent.CRAL.TRIO.domain..PF13716.","0","0","0","0","3","0","0","0","1","0","0","0","3","0","0","0","2"
"GNAT.acetyltransferase.2..PF13718.","0","0","0","0","2","1","3","1","2","2","7","3","7","1","6","1","0"
"Udp.N.acetylglucosamine.O.acyltransferase..Domain.2..PF13720."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4","10"," 0","32"," 0","36"," 8"," 2","17"," 0"
"SecD.export.protein.N.terminal.TM.region..PF13721."," 2"," 3"," 0"," 2","20","15","12"," 6","11","16","66","22","38","12","15","24"," 0"
"PF13722"," 0"," 1"," 0"," 0","17"," 7","10","15"," 7"," 2","74","12","54","38","34","66"," 2"
"Possible.tRNA.binding.domain..PF13725.","0","0","0","0","1","1","1","0","1","1","3","3","5","1","1","0","0"
"PF13731","0","0","0","0","0","0","1","6","0","0","4","0","0","0","4","0","0"
"PF13732"," 2"," 0"," 0"," 0"," 1"," 0"," 3","10"," 0"," 0","22"," 1"," 9"," 9"," 7","10"," 0"
"PF13741","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"PF13742"," 0"," 0"," 0"," 0","17"," 2"," 6","11","13"," 8","31"," 5","15","20"," 5","12"," 4"
"X4Fe.4S.dicluster.domain..PF13746."," 0"," 2"," 0"," 0"," 2"," 0"," 2"," 2"," 1"," 3","71"," 5","10","33"," 3","21"," 0"
"PF13747","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"PF13748","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"ATP.dependent.DNA.helicase.recG.C.terminal..PF13749."," 0"," 0"," 0"," 1"," 7"," 3"," 4"," 3"," 9"," 8","80"," 2","13"," 2"," 2"," 7"," 1"
"PF13750","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1"
"Putative.flagellar.system.associated.repeat..PF13753.","  0"," 12","  1","  4"," 41"," 34"," 28"," 22"," 27","  6"," 84"," 37","114"," 25","103"," 18","  1"
"Bacterial.Ig.like.domain..group.3...PF13754.","  0"," 23","  1","  7"," 62"," 43"," 43"," 28"," 37"," 17","167"," 57","187"," 41","108"," 28","  7"
"PF13755","0","0","0","1","0","0","4","4","1","0","2","1","0","4","2","5","1"
"PF13756","0","0","0","1","0","0","4","3","1","0","2","1","0","4","2","5","1"
"PF13757","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0"
"PF13761","0","0","0","0","1","0","1","0","0","0","2","1","0","1","0","1","1"
"PF13763","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0"
"PF13764","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"PF13769","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0"
"Domain.of.unknown.function..DUF4170...PF13773.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1"
"Regulated.SNARE.like.domain..PF13774.","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","0"
"PF13776"," 0"," 0"," 0"," 0"," 3"," 1"," 0"," 2"," 0"," 0","19"," 3"," 3"," 8"," 1"," 8"," 1"
"PF13777","0","0","0","0","0","0","0","1","1","0","9","0","0","7","0","5","0"
"PF13778","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0"
"PF13779","0","0","0","1","1","1","0","0","0","2","1","1","3","3","1","1","1"
"PF13781","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"PF13783","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"Fic.DOC.family.N.terminal..PF13784.","1","3","0","0","5","5","1","0","6","0","3","4","2","4","3","3","0"
"PF13785"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0","13"," 3"," 2","18"," 3","14"," 0"
"Domain.of.unknown.function..DUF4179...PF13786.","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"PF13788","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","1","0"
"N.terminal.domain.of.ribose.phosphate.pyrophosphokinase..PF13793."," 0"," 0"," 0"," 0","11"," 1"," 3"," 3"," 9","23","56"," 4","42","25","37","54"," 0"
"PF13796","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0"
"Heavy.metal.resistance..PF13801.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Galactose.mutarotase.like..PF13802."," 0"," 0"," 0"," 0","15"," 0"," 5"," 1"," 4"," 1","44"," 2","29","40","30","26"," 0"
"PF13803","0","0","0","2","4","0","2","2","0","5","4","2","2","2","1","0","0"
"Eisosome.component.PIL1..PF13805.","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0"
"PF13809","0","0","0","0","0","0","2","0","0","0","0","0","0","1","2","1","0"
"PF13810","0","0","0","0","1","0","0","3","0","1","5","0","1","2","1","2","0"
"PF13811","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0"
"Pentatricopeptide.repeat.domain..PF13812."," 0"," 2"," 2"," 0"," 8"," 2"," 1"," 1"," 3"," 1","11"," 0"," 5"," 0"," 1"," 3"," 1"
"PF13814","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Haem.containing.dehydratase..PF13816.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13821","0","0","0","0","4","0","0","0","4","0","0","0","1","0","1","1","0"
"Alcohol.dehydrogenase.GroES.associated..PF13823."," 0"," 0"," 0"," 0","28"," 0","13","19","30"," 0","54"," 2","49","37","37","56"," 0"
"PF13826","0","0","0","0","1","0","3","0","0","0","1","0","1","3","2","2","2"
"PF13827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13828","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"PF13829","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","1"
"PF13830","0","0","0","0","0","0","0","1","0","0","2","0","1","1","1","0","0"
"PF13834","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0"
"PF13835","1","0","0","1","3","0","1","2","0","0","4","0","4","3","1","4","0"
"PF13839","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ACT.domain..PF13840."," 0"," 0"," 0"," 0"," 9","14","12","31","13"," 0","82","22","52","49","22","67"," 2"
"Glycosyl.transferase.family.41..PF13844."," 0"," 0"," 0"," 0"," 8"," 4"," 0"," 3"," 0"," 0","11"," 0"," 0"," 0"," 0"," 1"," 0"
"PF13845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Methyltransferase.domain..PF13847."," 0"," 0"," 0"," 0","14","14"," 2"," 5"," 7"," 5","78"," 1","49","45","34","54"," 0"
"PF13852","0","1","0","0","0","0","0","1","0","0","8","0","4","1","1","5","0"
"Leucine.rich.repeat..PF13855."," 0"," 1"," 0"," 3"," 4"," 0"," 0","10"," 6","12","21"," 8","14"," 7"," 0","12"," 0"
"PF13858"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0","11"," 0"," 0"," 2"," 0"," 1"," 0"
"FlgD.Ig.like.domain..PF13860."," 1"," 2"," 0"," 0"," 0"," 0"," 1"," 1"," 6"," 2","16"," 0"," 7"," 6"," 6"," 8"," 0"
"FlgD.Tudor.like.domain..PF13861."," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 6"," 2","14"," 0"," 6"," 4"," 5"," 6"," 0"
"PF13862","0","0","0","0","1","2","0","0","1","0","0","0","0","0","1","2","0"
"Nucleotide.hydrolase..PF13869.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"PF13871","0","0","0","0","5","0","2","0","5","3","4","0","9","0","0","1","2"
"Myb.SANT.like.DNA.binding.domain..PF13873.","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0"
"Nucleoporin.complex.subunit.54..PF13874.","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0"
"PF13875","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0"
"PF13876","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0"
"PF13878","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0"
"PF13880","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0"
"PF13886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13890","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"PF13892","0","0","0","0","0","0","1","0","0","3","2","0","0","0","0","0","0"
"PF13902","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Thioredoxin.like..PF13905.","0","0","0","0","2","0","0","0","0","0","6","0","7","4","0","2","0"
"PF13906"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0","12"," 0"," 5","13"," 1"," 8"," 0"
"PF13907","0","0","0","0","6","0","0","0","5","2","5","1","0","0","0","0","0"
"PF13910","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"PF13915","1","0","0","0","0","0","2","0","2","0","3","0","3","0","0","0","0"
"PF13924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"PF13931","0","0","0","0","4","1","1","1","5","0","6","0","2","1","1","0","1"
"GidA.associated.domain.3..PF13932."," 1"," 5"," 0"," 3"," 9","12","13","18","15","22","94","12","63","38","13","64"," 0"
"PF13933","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"PF13934","0","0","0","2","1","0","0","0","0","0","1","0","1","0","1","0","0"
"Helix.turn.helix.domain..PF13936."," 0"," 0"," 0"," 0","14","27"," 0"," 1"," 7","34","19"," 0"," 0"," 3"," 2"," 6"," 0"
"PF13937","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Domain.of.unknown.function..DUF4213...PF13938.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"PF13939","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"PF13941","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"PF13942","0","0","0","0","3","0","1","0","1","0","0","0","2","1","5","0","0"
"Lipocalin.like.domain..PF13944.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"PF13945","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0"
"PF13946"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 4"," 0"," 0","10"," 2","13"," 1"," 0"," 9"," 3"
"PF13948","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0"
"ALIX.V.shaped.domain.binding.to.HIV..PF13949.","0","0","0","1","9","3","0","1","2","7","6","1","5","0","1","2","0"
"UDP.glucose.4.epimerase.C.term.subunit..PF13950."," 0"," 1"," 0"," 0","16"," 1","23","14","16"," 8","79","12","62","31","22","39"," 1"
"PF13952","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"PapC.C.terminal.domain..PF13953."," 0"," 6"," 0"," 0","12","38","14","25","17"," 9","81","27","77","20","75","38"," 0"
"PapC.N.terminal.domain..PF13954."," 0"," 5"," 0"," 0","10","30"," 9","21","15"," 7","68","20","60","14","62","25"," 0"
"PF13957","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13959"," 0"," 0"," 2"," 0","10"," 0"," 0"," 0"," 4"," 0"," 8"," 0"," 3"," 1"," 0"," 0"," 0"
"PF13960","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0"
"PF13961","1","0","0","0","7","5","0","0","2","9","0","0","4","4","1","4","0"
"PF13966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Domain.of.unknown.function..DUF4221...PF13970.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Bacterial.transcriptional.repressor..PF13972."," 0"," 1"," 0"," 1"," 9"," 0"," 2"," 1"," 3"," 3","10"," 4"," 4"," 2"," 1"," 2"," 0"
"PF13976"," 4"," 0"," 1"," 9","24","16"," 1"," 0","20","24"," 2"," 1"," 8","14"," 3"," 9"," 2"
"SopA.like.catalytic.domain..PF13979.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"SopA.like.central.domain..PF13981.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PF13982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"PF13983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"PF13984","0","0","0","0","0","4","1","0","0","0","1","0","3","0","3","0","0"
"PF13985","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0"
"YedD.like.protein..PF13987.","0","0","0","0","2","1","1","2","0","0","0","1","0","0","2","0","0"
"PF13988"," 0"," 0"," 1"," 2"," 1"," 1"," 9"," 1"," 2"," 0"," 1"," 0"," 1"," 0","17"," 0"," 0"
"PF13989","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"PF13990","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0"
"PF13991","0","1","0","0","0","1","0","2","0","0","3","0","3","0","1","0","0"
"PF13992","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0"
"PF13993","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0"
"PF13994","0","0","0","0","0","0","0","4","0","0","3","0","3","5","0","0","0"
"YebF.like.protein..PF13995.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"PF13996","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0"
"PF13997","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"DNA.packaging.protein.FI..PF14000.","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF14002","0","0","0","0","1","3","0","1","3","1","2","2","1","0","4","3","0"
"PF14004","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"PF14005","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
