"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"O.acetylhomoserine.aminocarboxypropyltransferase.activity..GO.0003961."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 7"," 0"," 0","17"," 5","21","16"," 6","22"," 0"
"cystathionine.gamma.synthase.activity..GO.0003962."," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 2"," 0","11"," 0"," 7"," 9","15","21"," 0"
"RNA.3..phosphate.cyclase.activity..GO.0003963."," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 2"," 0"," 1"," 1"," 3"," 4","12"," 3"," 3"," 0"
"RNA.directed.DNA.polymerase.activity..GO.0003964.","  0","  0","  0","  0","  0","  0","  0","  0","  0","135","  0","  0","  0","  0","  0","  0","  0"
"RNA.directed.RNA.polymerase.activity..GO.0003968."," 0"," 0"," 0"," 0"," 0"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"RNA.ligase..ATP..activity..GO.0003972.","0","2","0","2","0","0","0","0","2","2","5","0","3","0","0","0","0"
"UDP.N.acetylglucosamine.4.epimerase.activity..GO.0003974.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"UDP.N.acetylglucosamine.dolichyl.phosphate.N.acetylglucosaminephosphotransferase.activity..GO.0003975.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UDP.N.acetylglucosamine.diphosphorylase.activity..GO.0003977."," 3"," 0"," 0"," 1","22"," 9"," 8","10"," 7","14","48"," 5","29","36","24","41"," 3"
"UDP.glucose.4.epimerase.activity..GO.0003978.","  0","  1","  0","  0"," 19","  2"," 21"," 19"," 16","  8","105"," 13"," 84"," 36"," 27"," 47","  0"
"UDP.glucose.6.dehydrogenase.activity..GO.0003979."," 0"," 0"," 0"," 0","28"," 3"," 5","15","21"," 9","67"," 5","50","32","37","51"," 4"
"UDP.glucose.glycoprotein.glucosyltransferase.activity..GO.0003980.","0","0","0","0","4","2","0","1","0","0","0","0","3","0","2","4","0"
"UTP.glucose.1.phosphate.uridylyltransferase.activity..GO.0003983."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0","28"," 0","19","11"," 6"," 5"," 0"
"acetolactate.synthase.activity..GO.0003984.","  0","  0","  0","  0"," 50"," 13"," 27"," 21"," 33"," 26","183"," 45","101"," 93"," 72","112","  0"
"acetyl.CoA.C.acetyltransferase.activity..GO.0003985."," 1"," 0"," 0"," 0"," 8"," 0"," 5","11"," 5","10","74","10","28","79","41","43"," 1"
"acetyl.CoA.hydrolase.activity..GO.0003986."," 2"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 3"," 0","14"," 3"," 6"," 9"," 1","16"," 0"
"acetate.CoA.ligase.activity..GO.0003987.","  0","  0","  0","  0"," 39","  0"," 12"," 10"," 22","  8","101"," 20","105"," 84"," 59","119","  4"
"acetyl.CoA.C.acyltransferase.activity..GO.0003988."," 0"," 0"," 0"," 0","15"," 0"," 0"," 8"," 8"," 0","65"," 2","33","29","14","33"," 0"
"acetyl.CoA.carboxylase.activity..GO.0003989.","  0","  0","  0","  0"," 27","  0"," 10","  5"," 20"," 13","124","  2"," 96"," 94"," 38"," 88","  0"
"acetylcholinesterase.activity..GO.0003990.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"acetylglutamate.kinase.activity..GO.0003991."," 0"," 0"," 0"," 0","11"," 0"," 1"," 7","14"," 7","39"," 4","28","29","21","23"," 4"
"N2.acetyl.L.ornithine.2.oxoglutarate.5.aminotransferase.activity..GO.0003992."," 0"," 0"," 0"," 0","16"," 3"," 9"," 1","15"," 9","62","13","31","41","28","50"," 2"
"acid.phosphatase.activity..GO.0003993."," 0"," 0"," 0"," 0","19"," 1"," 6"," 8","15"," 9","23"," 2","30"," 9","38","24"," 0"
"aconitate.hydratase.activity..GO.0003994.","  0","  0","  0","  0"," 69"," 17"," 15"," 30"," 35"," 28","200"," 18","128","134"," 66","108","  0"
"acyl.CoA.dehydrogenase.activity..GO.0003995.","  0"," 21","  0","  0","220","  0"," 87","135"," 85"," 86","802"," 77","408","399","238","549","  0"
"acyl.CoA.oxidase.activity..GO.0003997."," 0"," 0"," 0"," 0"," 9"," 1"," 5"," 9"," 6"," 0","39"," 6","12","30","10","14"," 4"
"acylphosphatase.activity..GO.0003998.","0","0","0","0","0","1","0","0","0","0","0","2","5","2","1","0","0"
"adenine.phosphoribosyltransferase.activity..GO.0003999."," 0"," 0"," 0"," 0"," 4"," 1"," 2"," 3"," 2"," 0"," 9"," 2"," 4","14"," 6","23"," 1"
"adenosine.deaminase.activity..GO.0004000."," 0"," 3"," 0"," 0"," 6"," 6"," 4"," 0"," 7"," 0","12"," 2","16"," 6"," 5"," 7"," 0"
"adenosine.kinase.activity..GO.0004001.","0","0","0","0","0","0","0","0","0","0","2","0","1","1","2","0","0"
"ATP.dependent.DNA.helicase.activity..GO.0004003.","  0","  0","  0","  0","148"," 32"," 71"," 72","114"," 66","560"," 75","376","286","166","345","  0"
"ATP.dependent.RNA.helicase.activity..GO.0004004."," 0"," 0"," 0"," 0","22"," 7","10"," 8"," 9","24","62","17","55","22","26","50"," 5"
"copper.exporting.ATPase.activity..GO.0004008."," 0"," 0"," 0"," 2","13"," 0"," 0","14"," 5"," 8","29"," 1","15","12","10","24"," 0"
"phospholipid.translocating.ATPase.activity..GO.0004012."," 0"," 0"," 1"," 2","21"," 0"," 3"," 0"," 1"," 0","24"," 0","14"," 3"," 2"," 8"," 0"
"adenosylhomocysteinase.activity..GO.0004013.","  0","  0","  0","  0"," 33","  0"," 18"," 21"," 15"," 13"," 76","  1"," 42"," 54"," 44","106","  8"
"adenosylmethionine.decarboxylase.activity..GO.0004014."," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 0"," 3"," 0"," 6"," 4","10"," 0"," 1"," 2"," 0"
"adenosylmethionine.8.amino.7.oxononanoate.transaminase.activity..GO.0004015."," 0"," 2"," 0"," 4","16"," 4"," 6"," 9","10"," 7","43"," 8","28","15","10","18"," 2"
"adenylate.cyclase.activity..GO.0004016."," 0"," 0"," 0"," 0","13","12"," 6"," 2","13"," 4","24"," 5","32"," 7","14"," 1"," 0"
"adenylate.kinase.activity..GO.0004017."," 0"," 0"," 0"," 0","19"," 5"," 1"," 4"," 5"," 4","48"," 1","27","23","11","17"," 0"
"X.N6..1.2.dicarboxyethyl.AMP.AMP.lyase..fumarate.forming..activity..GO.0004018.."," 0"," 0"," 0"," 0","14"," 0"," 2","11","15","13","60"," 7","38","36","19","63"," 0"
"adenylosuccinate.synthase.activity..GO.0004019."," 0"," 0"," 0"," 0","20"," 2","22","23","17"," 6","66"," 8","43","54","38","47"," 2"
"adenylylsulfate.kinase.activity..GO.0004020."," 0"," 0"," 0"," 0"," 5"," 0"," 7"," 1"," 4"," 0","19"," 0","12"," 8","12","26"," 0"
"L.alanine.2.oxoglutarate.aminotransferase.activity..GO.0004021.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"alcohol.dehydrogenase..NAD..activity..GO.0004022."," 1"," 7"," 0"," 0","19"," 3","28"," 5","16"," 9","30"," 9","23","15","35","13"," 4"
"alcohol.O.acetyltransferase.activity..GO.0004026.","0","0","0","0","0","0","0","0","1","0","3","0","1","0","4","0","0"
"aldehyde.dehydrogenase..NAD..activity..GO.0004029."," 0"," 2"," 0"," 0"," 3"," 1"," 2"," 8"," 1"," 2","53"," 3","37","22","20","24"," 0"
"aldehyde.dehydrogenase..NAD.P....activity..GO.0004030."," 0"," 0"," 0"," 0","19"," 4","14"," 9","10"," 0","54"," 2","29","13"," 1"," 2"," 0"
"aldehyde.oxidase.activity..GO.0004031."," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 1"," 3"," 8"," 0","10"," 0"
"alditol.NADP..1.oxidoreductase.activity..GO.0004032.","0","0","0","0","0","0","0","1","2","0","1","0","2","0","0","3","0"
"aldose.1.epimerase.activity..GO.0004034."," 0"," 3"," 0"," 0"," 5"," 1"," 0"," 0"," 0"," 0","22"," 0","12"," 9"," 7","18"," 0"
"alkaline.phosphatase.activity..GO.0004035."," 0"," 0"," 0"," 1"," 9"," 6"," 0"," 2","18"," 0","28"," 1"," 5","14"," 6","20"," 3"
"allantoicase.activity..GO.0004037.","0","0","0","0","6","0","0","1","2","0","3","1","4","0","1","2","0"
"allantoinase.activity..GO.0004038."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 6"," 0"," 5","10"," 6"," 8"," 1"
"allophanate.hydrolase.activity..GO.0004039."," 0"," 0"," 0"," 0"," 2"," 0"," 2"," 3"," 6"," 2","14"," 0"," 9"," 0"," 4"," 0"," 0"
"amidase.activity..GO.0004040."," 2"," 0"," 0"," 0"," 4"," 2","11"," 9"," 9"," 0","51","11","53","17","13","36"," 0"
"acetyl.CoA.L.glutamate.N.acetyltransferase.activity..GO.0004042."," 0"," 0"," 0"," 0","17"," 0"," 8","18","17","23","74","11","42","33","19","28"," 0"
"L.aminoadipate.semialdehyde.dehydrogenase.activity..GO.0004043.","0","0","0","0","6","2","2","0","1","0","4","4","7","0","0","0","0"
"amidophosphoribosyltransferase.activity..GO.0004044."," 0"," 0"," 0"," 0","34"," 0","10","19"," 9"," 8","95","14","45","45","25","60"," 4"
"aminoacyl.tRNA.hydrolase.activity..GO.0004045."," 0"," 0"," 0"," 0"," 1"," 2"," 5"," 4"," 7"," 0","20"," 3","18"," 8"," 1","26"," 1"
"aminoacylase.activity..GO.0004046.","0","0","0","0","4","0","0","3","1","0","4","0","1","1","0","3","0"
"aminomethyltransferase.activity..GO.0004047."," 0"," 0"," 0"," 0","31"," 0","15","17","11"," 6","81","12","62","77","52","92"," 7"
"anthranilate.phosphoribosyltransferase.activity..GO.0004048."," 0"," 0"," 0"," 0"," 8"," 0"," 3","10"," 4","17","44"," 9","25","14","16","33"," 0"
"anthranilate.synthase.activity..GO.0004049."," 0"," 0"," 0"," 1","24","11","11"," 0","21"," 6","62","15","36","35","28","48"," 0"
"arginase.activity..GO.0004053."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 4"," 0","10"," 0"," 1"," 9"," 4"," 9"," 0"
"argininosuccinate.synthase.activity..GO.0004055."," 3"," 2"," 0"," 3","33","12","10","21","25","25","95","19","36","83","42","63"," 9"
"argininosuccinate.lyase.activity..GO.0004056."," 0"," 0"," 0"," 0","13"," 4"," 7","10"," 7","24","93","18","69","67","40","55"," 3"
"arginyltransferase.activity..GO.0004057."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 0","14"," 0","10"," 8"," 0","24"," 0"
"aromatic.L.amino.acid.decarboxylase.activity..GO.0004058.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"arylamine.N.acetyltransferase.activity..GO.0004060.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"arylformamidase.activity..GO.0004061.","0","0","0","0","0","0","0","0","0","0","9","0","0","4","0","5","0"
"aryldialkylphosphatase.activity..GO.0004063.","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0"
"arylesterase.activity..GO.0004064.","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","1","0"
"arylsulfatase.activity..GO.0004065.","0","0","0","0","1","1","0","0","0","1","0","0","6","8","0","9","0"
"asparagine.synthase..glutamine.hydrolyzing..activity..GO.0004066."," 2"," 0"," 0"," 2","23","14","12"," 9","13"," 6","64"," 7","41","62","35","43"," 0"
"asparaginase.activity..GO.0004067."," 0"," 1"," 0"," 1","11"," 3"," 5"," 1"," 4","13","31"," 3","16","16","15","22"," 1"
"aspartate.1.decarboxylase.activity..GO.0004068."," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 5"," 1"," 0","15"," 0"," 4"," 5"," 2","11"," 2"
"L.aspartate.2.oxoglutarate.aminotransferase.activity..GO.0004069."," 0"," 0"," 0"," 1","12"," 6"," 8"," 6","13"," 8","29"," 1","25","11","20","19"," 0"
"aspartate.carbamoyltransferase.activity..GO.0004070."," 0"," 0"," 0"," 0","18"," 0"," 5"," 4","15","15","79"," 5","66","31","20","60"," 0"
"aspartate.ammonia.ligase.activity..GO.0004071.","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","2","0"
"aspartate.kinase.activity..GO.0004072.","  0","  0","  0","  0"," 19"," 18"," 17"," 37"," 19","  5","112"," 27"," 76"," 69"," 38"," 68","  0"
"aspartate.semialdehyde.dehydrogenase.activity..GO.0004073."," 0"," 0"," 0"," 6","25"," 6","10"," 8","16","18","77"," 7","41","28","19","42"," 1"
"biliverdin.reductase.activity..GO.0004074.","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"biotin.carboxylase.activity..GO.0004075.","  0","  0","  0","  0","119","  8"," 34"," 58"," 60"," 19","307"," 38","196","142"," 76","176","  9"
"biotin.synthase.activity..GO.0004076."," 0"," 3"," 0"," 0","15"," 1"," 9"," 4","21"," 8","45","11","25","23","13","19"," 0"
"biotin..acetyl.CoA.carboxylase..ligase.activity..GO.0004077."," 0"," 0"," 0"," 4"," 2"," 2"," 3"," 3"," 2"," 0","19"," 2"," 9","11"," 4"," 4"," 0"
"bis.5..nucleosyl..tetraphosphatase..asymmetrical..activity..GO.0004081.","0","0","0","0","0","0","0","1","0","0","2","0","1","0","1","2","0"
"branched.chain.amino.acid.transaminase.activity..GO.0004084."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 1"," 0","19"," 0","10","34"," 9","13"," 1"
"butyryl.CoA.dehydrogenase.activity..GO.0004085."," 0"," 4"," 0"," 0"," 4"," 0"," 0"," 3"," 0"," 1","54"," 2","22","18","16","34"," 0"
"carbamoyl.phosphate.synthase..ammonia..activity..GO.0004087.","0","0","0","0","2","0","0","6","2","0","3","0","6","2","0","5","0"
"carbamoyl.phosphate.synthase..glutamine.hydrolyzing..activity..GO.0004088.","  0","  0","  0","  0"," 56","  9"," 19"," 46"," 60"," 49","265"," 30","161","152","100","220","  5"
"carbonate.dehydratase.activity..GO.0004089."," 0"," 0"," 0"," 0","22"," 2"," 6","13","21"," 4","82","17","51","26","20","55"," 0"
"carbonyl.reductase..NADPH..activity..GO.0004090.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"catalase.activity..GO.0004096.","  0","  0","  0","  0","130"," 21"," 50"," 44"," 70"," 46","300"," 41","171","142","104","196"," 13"
"chitin.deacetylase.activity..GO.0004099.","0","0","0","0","2","1","0","0","0","1","2","0","0","1","0","1","0"
"chitin.synthase.activity..GO.0004100."," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 2"," 9"," 0"," 8"," 1"," 0"," 0"," 0"
"cholinesterase.activity..GO.0004104.","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","1","0"
"choline.phosphate.cytidylyltransferase.activity..GO.0004105.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"chorismate.mutase.activity..GO.0004106."," 0"," 1"," 0"," 1","17","10"," 3"," 8","11"," 7","32"," 8","30","10","12","19"," 0"
"chorismate.synthase.activity..GO.0004107."," 0"," 0"," 0"," 0"," 8"," 3"," 0"," 0"," 8"," 3","40"," 1","34","18"," 9","24"," 0"
"citrate..Si..synthase.activity..GO.0004108."," 0"," 0"," 0"," 0","24"," 7","17"," 8","19","11","93","10","62","60","50","74"," 3"
"coproporphyrinogen.oxidase.activity..GO.0004109.","  0","  2","  0","  5"," 30"," 21"," 20"," 35"," 33"," 14","113","  5"," 60"," 56"," 28"," 59","  7"
"cyclic.nucleotide.phosphodiesterase.activity..GO.0004112."," 0"," 2"," 0"," 3","14"," 4"," 4"," 7"," 7"," 4","22"," 2","15"," 5"," 4"," 8"," 0"
"X.3..5..cyclic.nucleotide.phosphodiesterase.activity..GO.0004114..","0","0","0","0","6","2","1","1","0","1","2","1","0","3","3","6","0"
"X.3..5..cyclic.AMP.phosphodiesterase.activity..GO.0004115.."," 1"," 1"," 2"," 8"," 8"," 6"," 3"," 3"," 4"," 3","30"," 3","17","12"," 9","13"," 1"
"cystathionine.beta.lyase.activity..GO.0004121."," 0"," 0"," 0"," 0"," 5"," 1"," 0"," 0"," 0"," 1","39"," 7","11","16","13","43"," 0"
"cystathionine.beta.synthase.activity..GO.0004122."," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 3"," 0"," 0","25"," 0"," 9","16","10","18"," 2"
"cystathionine.gamma.lyase.activity..GO.0004123."," 1"," 0"," 0"," 0"," 4"," 1"," 1"," 1"," 0"," 3","15"," 0"," 8","13"," 4","11"," 0"
"cysteine.synthase.activity..GO.0004124."," 0"," 0"," 0"," 0"," 7"," 0"," 8"," 9","12"," 0","64","11","42","33","41","44"," 0"
"L.seryl.tRNASec.selenium.transferase.activity..GO.0004125.","0","0","0","0","0","1","0","2","2","2","4","1","8","4","9","7","0"
"cytidine.deaminase.activity..GO.0004126."," 0"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 2"," 2"," 9"," 1"," 3"," 4"," 6","11"," 1"
"cytidylate.kinase.activity..GO.0004127."," 0"," 0"," 0"," 0"," 4"," 0"," 1"," 5"," 1"," 0","29"," 4","19","12"," 5","32"," 2"
"cytochrome.c.oxidase.activity..GO.0004129.","  0","  1","  0","  0","195"," 40"," 65"," 72","153"," 64","564"," 76","396","257","203","467","  7"
"cytochrome.c.peroxidase.activity..GO.0004130.","0","0","0","0","0","0","0","0","0","0","3","0","3","1","0","0","0"
"cytosine.deaminase.activity..GO.0004131."," 0"," 0"," 0"," 0"," 3"," 8"," 0"," 0"," 7"," 1","12"," 1"," 9"," 0"," 1"," 8"," 0"
"dCMP.deaminase.activity..GO.0004132.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"glycogen.debranching.enzyme.activity..GO.0004133."," 0"," 0"," 0"," 0","27"," 0"," 5","12","17"," 0","78","19","74","83","67","92","16"
"X4.alpha.glucanotransferase.activity..GO.0004134."," 0"," 0"," 0"," 0","24"," 0"," 0","12"," 8"," 0","81"," 5","64","63","18","73"," 9"
"X.amylo.alpha.1.6.glucosidase.activity..GO.0004135.."," 0"," 0"," 0"," 3","16"," 0"," 0"," 2"," 6"," 2","15"," 0","11"," 9","11","10"," 8"
"deoxyadenosine.kinase.activity..GO.0004136.","0","0","0","0","0","0","0","0","0","0","9","0","2","4","0","6","0"
"deoxyguanosine.kinase.activity..GO.0004138.","0","0","0","0","0","0","1","0","0","0","9","0","4","3","0","5","0"
"deoxyribose.phosphate.aldolase.activity..GO.0004139."," 0"," 0"," 0"," 2","11"," 0"," 0"," 1"," 0"," 7","14"," 4","20"," 6"," 8","19"," 1"
"dephospho.CoA.kinase.activity..GO.0004140."," 0"," 0"," 0"," 1"," 1"," 2"," 0"," 2"," 1"," 0"," 6"," 4","10"," 5"," 3"," 4"," 2"
"dethiobiotin.synthase.activity..GO.0004141."," 0"," 1"," 0"," 0"," 9"," 4"," 5"," 4"," 1"," 4"," 9"," 0"," 8"," 5","14"," 3"," 1"
"diacylglycerol.kinase.activity..GO.0004143."," 0"," 1"," 0"," 0","22"," 0","12"," 6"," 6"," 7","33"," 9","44","23","13","38"," 4"
"diacylglycerol.O.acyltransferase.activity..GO.0004144."," 0"," 0"," 0"," 0","13"," 0"," 1"," 1"," 0"," 0","20"," 0"," 0"," 6"," 1","10"," 0"
"diamine.N.acetyltransferase.activity..GO.0004145.","0","0","0","0","2","4","2","0","2","0","6","0","1","0","2","0","0"
"dihydrofolate.reductase.activity..GO.0004146."," 0"," 0"," 0"," 0"," 4"," 3"," 0"," 0"," 1"," 2","12"," 0"," 6","11"," 5"," 0"," 0"
"dihydrolipoyl.dehydrogenase.activity..GO.0004148.","  0","  0","  0","  0"," 37","  0"," 17"," 22"," 25","  4","149"," 20"," 91"," 90"," 48","140","  0"
"dihydrolipoyllysine.residue.succinyltransferase.activity..GO.0004149."," 0"," 0"," 0"," 0","15"," 1"," 4"," 5"," 4"," 8","48"," 7","32","19"," 9","27"," 3"
"dihydroneopterin.aldolase.activity..GO.0004150."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 1","11"," 1","12"," 9"," 9","10"," 2"
"dihydroorotase.activity..GO.0004151."," 0"," 0"," 0"," 3","18"," 0"," 8"," 8","16","12","62","14","28","56","18","59"," 0"
"dihydroorotate.dehydrogenase.activity..GO.0004152.","1","0","0","0","0","3","0","0","1","0","1","0","0","2","7","1","0"
"X.6.7.dihydropteridine.reductase.activity..GO.0004155..","0","1","0","0","0","0","0","2","2","2","5","0","2","0","2","0","0"
"dihydropteroate.synthase.activity..GO.0004156."," 0"," 0"," 0"," 0","11"," 4"," 9"," 2"," 9"," 0","27"," 9","22"," 8","19","14"," 0"
"dihydropyrimidinase.activity..GO.0004157."," 4"," 1"," 0"," 0"," 3"," 0"," 2"," 3"," 5"," 1","20"," 2","10","21"," 9","38"," 2"
"dihydroorotate.oxidase.activity..GO.0004158."," 0"," 0"," 0"," 0"," 5"," 3"," 3","11"," 2"," 4","41"," 8","28","22","14","18"," 0"
"dihydrouracil.dehydrogenase..NAD...activity..GO.0004159.","0","0","0","0","0","0","1","5","0","0","1","1","2","1","0","1","0"
"dihydroxy.acid.dehydratase.activity..GO.0004160.","  0","  0","  0","  0"," 41","  5","  3"," 24"," 25"," 22","152","  9"," 98"," 71"," 51","105","  2"
"dimethylallyltranstransferase.activity..GO.0004161.","0","1","0","0","0","1","2","0","3","0","4","0","2","1","0","2","0"
"diphosphomevalonate.decarboxylase.activity..GO.0004163.","0","1","0","0","0","3","0","0","3","0","9","2","5","9","6","2","0"
"diphthine.synthase.activity..GO.0004164.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","3","0"
"dodecenoyl.CoA.delta.isomerase.activity..GO.0004165."," 0"," 0"," 0"," 0","17","14"," 0"," 2"," 5"," 3","21"," 1","28"," 4"," 1"," 1"," 0"
"dolichyl.phosphate.mannose.protein.mannosyltransferase.activity..GO.0004169.","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2","0","0"
"dUTP.diphosphatase.activity..GO.0004170."," 0"," 2"," 0"," 3"," 1"," 1"," 5"," 4"," 2"," 7","13"," 0"," 9","12"," 0","17"," 1"
"electron.transferring.flavoprotein.dehydrogenase.activity..GO.0004174."," 0"," 1"," 0"," 2","18","10"," 1","12","18","14","69","11","32","32","15","50"," 3"
"ATP.dependent.peptidase.activity..GO.0004176.","  0","  0","  0","  0","105"," 22"," 33"," 44"," 61"," 32","260"," 43","208","139"," 73","172","  8"
"aminopeptidase.activity..GO.0004177.","  0","  3","  0","  0","138"," 13"," 64"," 92"," 93"," 41","537"," 39","367","340","229","396"," 10"
"carboxypeptidase.activity..GO.0004180."," 0"," 4"," 0"," 2","31","13","11","37","15","14","91","11","69","69","39","76","11"
"metallocarboxypeptidase.activity..GO.0004181."," 0"," 0"," 0"," 0","16"," 0","12","21"," 2"," 0","97"," 7","51","45","46","86"," 9"
"serine.type.carboxypeptidase.activity..GO.0004185."," 0"," 0"," 0"," 0","10"," 0"," 6"," 3","11"," 3","51","10","45","28","20","36"," 1"
"aspartic.type.endopeptidase.activity..GO.0004190."," 0"," 0"," 0"," 0","28","20","14","10","17","39","57","18","54","16"," 9","40"," 0"
"cysteine.type.endopeptidase.activity..GO.0004197."," 0"," 0"," 0"," 0","23"," 0"," 4"," 3","11"," 9","38"," 2","20","19"," 5","12"," 0"
"calcium.dependent.cysteine.type.endopeptidase.activity..GO.0004198.","0","0","0","0","3","0","2","0","4","2","5","0","0","0","0","0","0"
"metalloendopeptidase.activity..GO.0004222.","  0","  0","  0","  0","262"," 64","122","161","150","122","859"," 97","509","475","244","562","  9"
"serine.type.endopeptidase.activity..GO.0004252.","  0","  0","  0","  0","216"," 36"," 95","126","154"," 55","660","108","463","497","304","501"," 53"
"threonine.type.endopeptidase.activity..GO.0004298."," 0"," 0"," 0"," 0","13"," 0"," 6"," 2","10"," 6","18"," 0","19","15","16","25"," 0"
"enoyl.CoA.hydratase.activity..GO.0004300."," 0"," 0"," 0"," 0","15"," 9"," 0"," 7"," 5"," 0","71"," 2","58","17","24","28"," 0"
"epoxide.hydrolase.activity..GO.0004301.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"estradiol.17.beta.dehydrogenase.activity..GO.0004303.","0","0","0","0","1","0","1","0","0","0","1","0","3","0","0","1","1"
